budget_for,year,head_title,level_code,total_actuals,total_estimate_py,total_revised_py,total_estimate_cy,level_col,head_title_updated,level_num,min_level,ref_id,display_title,category,slug
police,2020-21,police__null__district police__establishment of watch post schemes__reimbursable from govt. of india__payment for professional and special services,2055__0__109__457__491__5,0,8e-4,8e-4,7.000000000000001e-4,level_6,police__district police__establishment of watch post schemes__reimbursable from govt. of india__payment for professional and special services,6,6,3513,Police -> District Police -> Establishment Of Watch Post Schemes -> Reimbursable From Govt. Of India -> Payment For Professional And Special Services,district police - establishment of watch post schemes,police_district_police_establishment_of_watch_post_schemes_reimbursable_from_govt._of_india_payment_for_professional_and_special_services
police,2021-22,police__null__district police__establishment of watch post schemes__reimbursable from govt. of india__payment for professional and special services,2055__0__109__457__491__5,0,7.000000000000001e-4,7.000000000000001e-4,5e-4,level_6,police__district police__establishment of watch post schemes__reimbursable from govt. of india__payment for professional and special services,6,6,3514,Police -> District Police -> Establishment Of Watch Post Schemes -> Reimbursable From Govt. Of India -> Payment For Professional And Special Services,district police - establishment of watch post schemes,police_district_police_establishment_of_watch_post_schemes_reimbursable_from_govt._of_india_payment_for_professional_and_special_services
police,2022-23,police__null__district police__establishment of watch post schemes__reimbursable from govt. of india__payment for professional and special services,2055__0__109__457__491__5,0,5e-4,5e-4,0,level_6,police__district police__establishment of watch post schemes__reimbursable from govt. of india__payment for professional and special services,6,6,3515,Police -> District Police -> Establishment Of Watch Post Schemes -> Reimbursable From Govt. Of India -> Payment For Professional And Special Services,district police - establishment of watch post schemes,police_district_police_establishment_of_watch_post_schemes_reimbursable_from_govt._of_india_payment_for_professional_and_special_services
police,2018-19,police__null__district police__checking of bangladeshi infiltration__reimbursable from govt. of india__payment for professional and special services,2055__0__109__1015__491__5,0,0,0,5e-4,level_6,police__district police__checking of bangladeshi infiltration__reimbursable from govt. of india__payment for professional and special services,6,6,3516,Police -> District Police -> Checking Of Bangladeshi Infiltration -> Reimbursable From Govt. Of India -> Payment For Professional And Special Services,district police - checking of bangladeshi infiltration,police_district_police_checking_of_bangladeshi_infiltration_reimbursable_from_govt._of_india_payment_for_professional_and_special_services
police,2019-20,police__null__district police__checking of bangladeshi infiltration__reimbursable from govt. of india__payment for professional and special services,2055__0__109__1015__491__5,0,5e-4,5e-4,0.001,level_6,police__district police__checking of bangladeshi infiltration__reimbursable from govt. of india__payment for professional and special services,6,6,3517,Police -> District Police -> Checking Of Bangladeshi Infiltration -> Reimbursable From Govt. Of India -> Payment For Professional And Special Services,district police - checking of bangladeshi infiltration,police_district_police_checking_of_bangladeshi_infiltration_reimbursable_from_govt._of_india_payment_for_professional_and_special_services
police,2020-21,police__null__district police__checking of bangladeshi infiltration__reimbursable from govt. of india__payment for professional and special services,2055__0__109__1015__491__5,0,0.001,0.001,9e-4,level_6,police__district police__checking of bangladeshi infiltration__reimbursable from govt. of india__payment for professional and special services,6,6,3518,Police -> District Police -> Checking Of Bangladeshi Infiltration -> Reimbursable From Govt. Of India -> Payment For Professional And Special Services,district police - checking of bangladeshi infiltration,police_district_police_checking_of_bangladeshi_infiltration_reimbursable_from_govt._of_india_payment_for_professional_and_special_services
police,2021-22,police__null__district police__checking of bangladeshi infiltration__reimbursable from govt. of india__payment for professional and special services,2055__0__109__1015__491__5,0,9e-4,9e-4,5e-4,level_6,police__district police__checking of bangladeshi infiltration__reimbursable from govt. of india__payment for professional and special services,6,6,3519,Police -> District Police -> Checking Of Bangladeshi Infiltration -> Reimbursable From Govt. Of India -> Payment For Professional And Special Services,district police - checking of bangladeshi infiltration,police_district_police_checking_of_bangladeshi_infiltration_reimbursable_from_govt._of_india_payment_for_professional_and_special_services
police,2022-23,police__null__district police__checking of bangladeshi infiltration__reimbursable from govt. of india__payment for professional and special services,2055__0__109__1015__491__5,0,5e-4,5e-4,0,level_6,police__district police__checking of bangladeshi infiltration__reimbursable from govt. of india__payment for professional and special services,6,6,3520,Police -> District Police -> Checking Of Bangladeshi Infiltration -> Reimbursable From Govt. Of India -> Payment For Professional And Special Services,district police - checking of bangladeshi infiltration,police_district_police_checking_of_bangladeshi_infiltration_reimbursable_from_govt._of_india_payment_for_professional_and_special_services
police,2018-19,police__null__district police__checking of bangladeshi infiltration__reimbursable from govt. of india__other charges,2055__0__109__1015__491__26,0,0,0,0.005,level_6,police__district police__checking of bangladeshi infiltration__reimbursable from govt. of india__other charges,6,6,3521,Police -> District Police -> Checking Of Bangladeshi Infiltration -> Reimbursable From Govt. Of India -> Other Charges,district police - checking of bangladeshi infiltration,police_district_police_checking_of_bangladeshi_infiltration_reimbursable_from_govt._of_india_other_charges
police,2019-20,police__null__district police__checking of bangladeshi infiltration__reimbursable from govt. of india__other charges,2055__0__109__1015__491__26,0,0.005,0.005,0.009,level_6,police__district police__checking of bangladeshi infiltration__reimbursable from govt. of india__other charges,6,6,3522,Police -> District Police -> Checking Of Bangladeshi Infiltration -> Reimbursable From Govt. Of India -> Other Charges,district police - checking of bangladeshi infiltration,police_district_police_checking_of_bangladeshi_infiltration_reimbursable_from_govt._of_india_other_charges
police,2020-21,police__null__district police__checking of bangladeshi infiltration__reimbursable from govt. of india__other charges,2055__0__109__1015__491__26,0,0.009,0.009,0.0083,level_6,police__district police__checking of bangladeshi infiltration__reimbursable from govt. of india__other charges,6,6,3523,Police -> District Police -> Checking Of Bangladeshi Infiltration -> Reimbursable From Govt. Of India -> Other Charges,district police - checking of bangladeshi infiltration,police_district_police_checking_of_bangladeshi_infiltration_reimbursable_from_govt._of_india_other_charges
police,2021-22,police__null__district police__checking of bangladeshi infiltration__reimbursable from govt. of india__other charges,2055__0__109__1015__491__26,0,0.0083,0.0083,0.0045,level_6,police__district police__checking of bangladeshi infiltration__reimbursable from govt. of india__other charges,6,6,3524,Police -> District Police -> Checking Of Bangladeshi Infiltration -> Reimbursable From Govt. Of India -> Other Charges,district police - checking of bangladeshi infiltration,police_district_police_checking_of_bangladeshi_infiltration_reimbursable_from_govt._of_india_other_charges
police,2022-23,police__null__district police__checking of bangladeshi infiltration__reimbursable from govt. of india__other charges,2055__0__109__1015__491__26,0,0.0045,0.0045,0.00409999999999999,level_6,police__district police__checking of bangladeshi infiltration__reimbursable from govt. of india__other charges,6,6,3525,Police -> District Police -> Checking Of Bangladeshi Infiltration -> Reimbursable From Govt. Of India -> Other Charges,district police - checking of bangladeshi infiltration,police_district_police_checking_of_bangladeshi_infiltration_reimbursable_from_govt._of_india_other_charges
police,2018-19,police__null__criminal investigation and vigilance__anti-corruption branch__null__salaries,2055__0__101__444__0__1,3.6912,4.79545,4.85545,6.816,level_6,police__criminal investigation and vigilance__anti-corruption branch__salaries,6,6,3526,Police -> Criminal Investigation And Vigilance -> Anti-Corruption Branch -> Salaries,criminal investigation and vigilance - anti-corruption branch,police_criminal_investigation_and_vigilance_anti-corruption_branch_salaries
police,2019-20,police__null__criminal investigation and vigilance__anti-corruption branch__null__salaries,2055__0__101__444__0__1,4.8237,6.816,6.816,7.8813,level_6,police__criminal investigation and vigilance__anti-corruption branch__salaries,6,6,3527,Police -> Criminal Investigation And Vigilance -> Anti-Corruption Branch -> Salaries,criminal investigation and vigilance - anti-corruption branch,police_criminal_investigation_and_vigilance_anti-corruption_branch_salaries
police,2020-21,police__null__criminal investigation and vigilance__anti-corruption branch__null__salaries,2055__0__101__444__0__1,5.8236,7.8813,7.8813,6.979500000000001,level_6,police__criminal investigation and vigilance__anti-corruption branch__salaries,6,6,3528,Police -> Criminal Investigation And Vigilance -> Anti-Corruption Branch -> Salaries,criminal investigation and vigilance - anti-corruption branch,police_criminal_investigation_and_vigilance_anti-corruption_branch_salaries
police,2021-22,police__null__criminal investigation and vigilance__anti-corruption branch__null__salaries,2055__0__101__444__0__1,6.4171000000000005,6.979500000000001,6.979500000000001,6.6151,level_6,police__criminal investigation and vigilance__anti-corruption branch__salaries,6,6,3529,Police -> Criminal Investigation And Vigilance -> Anti-Corruption Branch -> Salaries,criminal investigation and vigilance - anti-corruption branch,police_criminal_investigation_and_vigilance_anti-corruption_branch_salaries
police,2022-23,police__null__criminal investigation and vigilance__anti-corruption branch__null__salaries,2055__0__101__444__0__1,5.988200000000001,6.6151,6.6151,9.3407,level_6,police__criminal investigation and vigilance__anti-corruption branch__salaries,6,6,3530,Police -> Criminal Investigation And Vigilance -> Anti-Corruption Branch -> Salaries,criminal investigation and vigilance - anti-corruption branch,police_criminal_investigation_and_vigilance_anti-corruption_branch_salaries
police,2018-19,police__null__criminal investigation and vigilance__anti-corruption branch__null__travel expenses,2055__0__101__444__0__3,0.0726,0.15,0.15,0.12,level_6,police__criminal investigation and vigilance__anti-corruption branch__travel expenses,6,6,3531,Police -> Criminal Investigation And Vigilance -> Anti-Corruption Branch -> Travel Expenses,criminal investigation and vigilance - anti-corruption branch,police_criminal_investigation_and_vigilance_anti-corruption_branch_travel_expenses
police,2019-20,police__null__criminal investigation and vigilance__anti-corruption branch__null__travel expenses,2055__0__101__444__0__3,0.0385,0.12,0.12,0.12,level_6,police__criminal investigation and vigilance__anti-corruption branch__travel expenses,6,6,3532,Police -> Criminal Investigation And Vigilance -> Anti-Corruption Branch -> Travel Expenses,criminal investigation and vigilance - anti-corruption branch,police_criminal_investigation_and_vigilance_anti-corruption_branch_travel_expenses
police,2020-21,police__null__criminal investigation and vigilance__anti-corruption branch__null__travel expenses,2055__0__101__444__0__3,0.1036,0.12,0.12,0.14880000000000002,level_6,police__criminal investigation and vigilance__anti-corruption branch__travel expenses,6,6,3533,Police -> Criminal Investigation And Vigilance -> Anti-Corruption Branch -> Travel Expenses,criminal investigation and vigilance - anti-corruption branch,police_criminal_investigation_and_vigilance_anti-corruption_branch_travel_expenses
police,2021-22,police__null__criminal investigation and vigilance__anti-corruption branch__null__travel expenses,2055__0__101__444__0__3,0.1176,0.14880000000000002,0.14880000000000002,0.135,level_6,police__criminal investigation and vigilance__anti-corruption branch__travel expenses,6,6,3534,Police -> Criminal Investigation And Vigilance -> Anti-Corruption Branch -> Travel Expenses,criminal investigation and vigilance - anti-corruption branch,police_criminal_investigation_and_vigilance_anti-corruption_branch_travel_expenses
police,2022-23,police__null__criminal investigation and vigilance__anti-corruption branch__null__travel expenses,2055__0__101__444__0__3,0.0125,0.135,0.135,0.09,level_6,police__criminal investigation and vigilance__anti-corruption branch__travel expenses,6,6,3535,Police -> Criminal Investigation And Vigilance -> Anti-Corruption Branch -> Travel Expenses,criminal investigation and vigilance - anti-corruption branch,police_criminal_investigation_and_vigilance_anti-corruption_branch_travel_expenses
police,2018-19,police__null__criminal investigation and vigilance__anti-corruption branch__null__office expenses,2055__0__101__444__0__4,0.2884,0.995,0.995,0.8725,level_6,police__criminal investigation and vigilance__anti-corruption branch__office expenses,6,6,3536,Police -> Criminal Investigation And Vigilance -> Anti-Corruption Branch -> Office Expenses,criminal investigation and vigilance - anti-corruption branch,police_criminal_investigation_and_vigilance_anti-corruption_branch_office_expenses
police,2019-20,police__null__criminal investigation and vigilance__anti-corruption branch__null__office expenses,2055__0__101__444__0__4,0.4375,0.8725,0.8725,0.764,level_6,police__criminal investigation and vigilance__anti-corruption branch__office expenses,6,6,3537,Police -> Criminal Investigation And Vigilance -> Anti-Corruption Branch -> Office Expenses,criminal investigation and vigilance - anti-corruption branch,police_criminal_investigation_and_vigilance_anti-corruption_branch_office_expenses
police,2020-21,police__null__criminal investigation and vigilance__anti-corruption branch__null__office expenses,2055__0__101__444__0__4,0.4033,0.764,0.764,0.7746999999999999,level_6,police__criminal investigation and vigilance__anti-corruption branch__office expenses,6,6,3538,Police -> Criminal Investigation And Vigilance -> Anti-Corruption Branch -> Office Expenses,criminal investigation and vigilance - anti-corruption branch,police_criminal_investigation_and_vigilance_anti-corruption_branch_office_expenses
police,2021-22,police__null__criminal investigation and vigilance__anti-corruption branch__null__office expenses,2055__0__101__444__0__4,0.3386,0.7746999999999999,0.7746999999999999,0.6975,level_6,police__criminal investigation and vigilance__anti-corruption branch__office expenses,6,6,3539,Police -> Criminal Investigation And Vigilance -> Anti-Corruption Branch -> Office Expenses,criminal investigation and vigilance - anti-corruption branch,police_criminal_investigation_and_vigilance_anti-corruption_branch_office_expenses
police,2022-23,police__null__criminal investigation and vigilance__anti-corruption branch__null__office expenses,2055__0__101__444__0__4,0.3806000000000001,0.6975,0.6975,0.6335999999999999,level_6,police__criminal investigation and vigilance__anti-corruption branch__office expenses,6,6,3540,Police -> Criminal Investigation And Vigilance -> Anti-Corruption Branch -> Office Expenses,criminal investigation and vigilance - anti-corruption branch,police_criminal_investigation_and_vigilance_anti-corruption_branch_office_expenses
police,2018-19,police__null__criminal investigation and vigilance__anti-corruption branch__null__secret service expenditure,2055__0__101__444__0__12,0.048,0.6,0.6,0.6,level_6,police__criminal investigation and vigilance__anti-corruption branch__secret service expenditure,6,6,3541,Police -> Criminal Investigation And Vigilance -> Anti-Corruption Branch -> Secret Service Expenditure,criminal investigation and vigilance - anti-corruption branch,police_criminal_investigation_and_vigilance_anti-corruption_branch_secret_service_expenditure
police,2019-20,police__null__criminal investigation and vigilance__anti-corruption branch__null__secret service expenditure,2055__0__101__444__0__12,0.3,0.6,0.6,0.6,level_6,police__criminal investigation and vigilance__anti-corruption branch__secret service expenditure,6,6,3542,Police -> Criminal Investigation And Vigilance -> Anti-Corruption Branch -> Secret Service Expenditure,criminal investigation and vigilance - anti-corruption branch,police_criminal_investigation_and_vigilance_anti-corruption_branch_secret_service_expenditure
police,2020-21,police__null__criminal investigation and vigilance__anti-corruption branch__null__secret service expenditure,2055__0__101__444__0__12,0.3,0.6,0.6,0.5579999999999999,level_6,police__criminal investigation and vigilance__anti-corruption branch__secret service expenditure,6,6,3543,Police -> Criminal Investigation And Vigilance -> Anti-Corruption Branch -> Secret Service Expenditure,criminal investigation and vigilance - anti-corruption branch,police_criminal_investigation_and_vigilance_anti-corruption_branch_secret_service_expenditure
police,2021-22,police__null__criminal investigation and vigilance__anti-corruption branch__null__secret service expenditure,2055__0__101__444__0__12,0.3,0.5579999999999999,2.5580000000000003,1.8,level_6,police__criminal investigation and vigilance__anti-corruption branch__secret service expenditure,6,6,3544,Police -> Criminal Investigation And Vigilance -> Anti-Corruption Branch -> Secret Service Expenditure,criminal investigation and vigilance - anti-corruption branch,police_criminal_investigation_and_vigilance_anti-corruption_branch_secret_service_expenditure
police,2022-23,police__null__criminal investigation and vigilance__anti-corruption branch__null__secret service expenditure,2055__0__101__444__0__12,1.558,1.8,2.8,1.62,level_6,police__criminal investigation and vigilance__anti-corruption branch__secret service expenditure,6,6,3545,Police -> Criminal Investigation And Vigilance -> Anti-Corruption Branch -> Secret Service Expenditure,criminal investigation and vigilance - anti-corruption branch,police_criminal_investigation_and_vigilance_anti-corruption_branch_secret_service_expenditure
police,2018-19,police__null__criminal investigation and vigilance__anti-corruption branch__null__minor works,2055__0__101__444__0__14,0,0.06,0.06,0,level_6,police__criminal investigation and vigilance__anti-corruption branch__minor works,6,6,3546,Police -> Criminal Investigation And Vigilance -> Anti-Corruption Branch -> Minor Works,criminal investigation and vigilance - anti-corruption branch,police_criminal_investigation_and_vigilance_anti-corruption_branch_minor_works
police,2019-20,police__null__criminal investigation and vigilance__anti-corruption branch__null__minor works,2055__0__101__444__0__14,0.0499,0,1e-4,0.1,level_6,police__criminal investigation and vigilance__anti-corruption branch__minor works,6,6,3547,Police -> Criminal Investigation And Vigilance -> Anti-Corruption Branch -> Minor Works,criminal investigation and vigilance - anti-corruption branch,police_criminal_investigation_and_vigilance_anti-corruption_branch_minor_works
police,2020-21,police__null__criminal investigation and vigilance__anti-corruption branch__null__minor works,2055__0__101__444__0__14,0,0.1,0.1,0.27899999999999997,level_6,police__criminal investigation and vigilance__anti-corruption branch__minor works,6,6,3548,Police -> Criminal Investigation And Vigilance -> Anti-Corruption Branch -> Minor Works,criminal investigation and vigilance - anti-corruption branch,police_criminal_investigation_and_vigilance_anti-corruption_branch_minor_works
police,2021-22,police__null__criminal investigation and vigilance__anti-corruption branch__null__minor works,2055__0__101__444__0__14,0.1151,0.27899999999999997,0.27899999999999997,0.7315,level_6,police__criminal investigation and vigilance__anti-corruption branch__minor works,6,6,3549,Police -> Criminal Investigation And Vigilance -> Anti-Corruption Branch -> Minor Works,criminal investigation and vigilance - anti-corruption branch,police_criminal_investigation_and_vigilance_anti-corruption_branch_minor_works
police,2022-23,police__null__criminal investigation and vigilance__anti-corruption branch__null__minor works,2055__0__101__444__0__14,0,0.7315,0.7315,0.6584,level_6,police__criminal investigation and vigilance__anti-corruption branch__minor works,6,6,3550,Police -> Criminal Investigation And Vigilance -> Anti-Corruption Branch -> Minor Works,criminal investigation and vigilance - anti-corruption branch,police_criminal_investigation_and_vigilance_anti-corruption_branch_minor_works
police,2018-19,police__null__criminal investigation and vigilance__anti-corruption branch__null__other charges,2055__0__101__444__0__26,0.0066,0.31,0.31,0.211,level_6,police__criminal investigation and vigilance__anti-corruption branch__other charges,6,6,3551,Police -> Criminal Investigation And Vigilance -> Anti-Corruption Branch -> Other Charges,criminal investigation and vigilance - anti-corruption branch,police_criminal_investigation_and_vigilance_anti-corruption_branch_other_charges
police,2019-20,police__null__criminal investigation and vigilance__anti-corruption branch__null__other charges,2055__0__101__444__0__26,0.0226,0.211,0.211,0.27,level_6,police__criminal investigation and vigilance__anti-corruption branch__other charges,6,6,3552,Police -> Criminal Investigation And Vigilance -> Anti-Corruption Branch -> Other Charges,criminal investigation and vigilance - anti-corruption branch,police_criminal_investigation_and_vigilance_anti-corruption_branch_other_charges
police,2020-21,police__null__criminal investigation and vigilance__anti-corruption branch__null__other charges,2055__0__101__444__0__26,0.0241,0.27,0.27,0.16740000000000002,level_6,police__criminal investigation and vigilance__anti-corruption branch__other charges,6,6,3553,Police -> Criminal Investigation And Vigilance -> Anti-Corruption Branch -> Other Charges,criminal investigation and vigilance - anti-corruption branch,police_criminal_investigation_and_vigilance_anti-corruption_branch_other_charges
police,2021-22,police__null__criminal investigation and vigilance__anti-corruption branch__null__other charges,2055__0__101__444__0__26,0.009,0.16740000000000002,0.16740000000000002,0.153,level_6,police__criminal investigation and vigilance__anti-corruption branch__other charges,6,6,3554,Police -> Criminal Investigation And Vigilance -> Anti-Corruption Branch -> Other Charges,criminal investigation and vigilance - anti-corruption branch,police_criminal_investigation_and_vigilance_anti-corruption_branch_other_charges
police,2022-23,police__null__criminal investigation and vigilance__anti-corruption branch__null__other charges,2055__0__101__444__0__26,0.04849999999999999,0.153,0.153,0.099,level_6,police__criminal investigation and vigilance__anti-corruption branch__other charges,6,6,3555,Police -> Criminal Investigation And Vigilance -> Anti-Corruption Branch -> Other Charges,criminal investigation and vigilance - anti-corruption branch,police_criminal_investigation_and_vigilance_anti-corruption_branch_other_charges
police,2018-19,"police__null__criminal investigation and vigilance__anti-corruption branch__null__rents, rates & taxes / royalty",2055__0__101__444__0__6,0.03,0.15,0.15,0.07,level_6,"police__criminal investigation and vigilance__anti-corruption branch__rents, rates & taxes / royalty",6,6,3556,"Police -> Criminal Investigation And Vigilance -> Anti-Corruption Branch -> Rents, Rates & Taxes / Royalty",criminal investigation and vigilance - anti-corruption branch,"police_criminal_investigation_and_vigilance_anti-corruption_branch_rents,_rates_&_taxes_/_royalty"
police,2019-20,"police__null__criminal investigation and vigilance__anti-corruption branch__null__rents, rates & taxes / royalty",2055__0__101__444__0__6,0.01,0.07,0.07,0.04,level_6,"police__criminal investigation and vigilance__anti-corruption branch__rents, rates & taxes / royalty",6,6,3557,"Police -> Criminal Investigation And Vigilance -> Anti-Corruption Branch -> Rents, Rates & Taxes / Royalty",criminal investigation and vigilance - anti-corruption branch,"police_criminal_investigation_and_vigilance_anti-corruption_branch_rents,_rates_&_taxes_/_royalty"
police,2020-21,"police__null__criminal investigation and vigilance__anti-corruption branch__null__rents, rates & taxes / royalty",2055__0__101__444__0__6,0.0092,0.04,0.04,0.0093,level_6,"police__criminal investigation and vigilance__anti-corruption branch__rents, rates & taxes / royalty",6,6,3558,"Police -> Criminal Investigation And Vigilance -> Anti-Corruption Branch -> Rents, Rates & Taxes / Royalty",criminal investigation and vigilance - anti-corruption branch,"police_criminal_investigation_and_vigilance_anti-corruption_branch_rents,_rates_&_taxes_/_royalty"
police,2021-22,"police__null__criminal investigation and vigilance__anti-corruption branch__null__rents, rates & taxes / royalty",2055__0__101__444__0__6,0,0.0093,0.0093,0.009,level_6,"police__criminal investigation and vigilance__anti-corruption branch__rents, rates & taxes / royalty",6,6,3559,"Police -> Criminal Investigation And Vigilance -> Anti-Corruption Branch -> Rents, Rates & Taxes / Royalty",criminal investigation and vigilance - anti-corruption branch,"police_criminal_investigation_and_vigilance_anti-corruption_branch_rents,_rates_&_taxes_/_royalty"
police,2022-23,"police__null__criminal investigation and vigilance__anti-corruption branch__null__rents, rates & taxes / royalty",2055__0__101__444__0__6,0,0.009,0.009,0.0081,level_6,"police__criminal investigation and vigilance__anti-corruption branch__rents, rates & taxes / royalty",6,6,3560,"Police -> Criminal Investigation And Vigilance -> Anti-Corruption Branch -> Rents, Rates & Taxes / Royalty",criminal investigation and vigilance - anti-corruption branch,"police_criminal_investigation_and_vigilance_anti-corruption_branch_rents,_rates_&_taxes_/_royalty"
police,2018-19,police__null__criminal investigation and vigilance__anti-corruption branch__null__materials & supplies,2055__0__101__444__0__19,0.0223,0.03,0.03,0.033,level_6,police__criminal investigation and vigilance__anti-corruption branch__materials & supplies,6,6,3561,Police -> Criminal Investigation And Vigilance -> Anti-Corruption Branch -> Materials & Supplies,criminal investigation and vigilance - anti-corruption branch,police_criminal_investigation_and_vigilance_anti-corruption_branch_materials_&_supplies
police,2019-20,police__null__criminal investigation and vigilance__anti-corruption branch__null__materials & supplies,2055__0__101__444__0__19,0.0138,0.033,0.033,0.035,level_6,police__criminal investigation and vigilance__anti-corruption branch__materials & supplies,6,6,3562,Police -> Criminal Investigation And Vigilance -> Anti-Corruption Branch -> Materials & Supplies,criminal investigation and vigilance - anti-corruption branch,police_criminal_investigation_and_vigilance_anti-corruption_branch_materials_&_supplies
police,2020-21,police__null__criminal investigation and vigilance__anti-corruption branch__null__materials & supplies,2055__0__101__444__0__19,0.0124,0.035,0.035,0.0372,level_6,police__criminal investigation and vigilance__anti-corruption branch__materials & supplies,6,6,3563,Police -> Criminal Investigation And Vigilance -> Anti-Corruption Branch -> Materials & Supplies,criminal investigation and vigilance - anti-corruption branch,police_criminal_investigation_and_vigilance_anti-corruption_branch_materials_&_supplies
police,2021-22,police__null__criminal investigation and vigilance__anti-corruption branch__null__materials & supplies,2055__0__101__444__0__19,0.0204,0.0372,0.0372,0.036,level_6,police__criminal investigation and vigilance__anti-corruption branch__materials & supplies,6,6,3564,Police -> Criminal Investigation And Vigilance -> Anti-Corruption Branch -> Materials & Supplies,criminal investigation and vigilance - anti-corruption branch,police_criminal_investigation_and_vigilance_anti-corruption_branch_materials_&_supplies
police,2022-23,police__null__criminal investigation and vigilance__anti-corruption branch__null__materials & supplies,2055__0__101__444__0__19,5e-4,0.036,0.036,0,level_6,police__criminal investigation and vigilance__anti-corruption branch__materials & supplies,6,6,3565,Police -> Criminal Investigation And Vigilance -> Anti-Corruption Branch -> Materials & Supplies,criminal investigation and vigilance - anti-corruption branch,police_criminal_investigation_and_vigilance_anti-corruption_branch_materials_&_supplies
police,2018-19,police__null__criminal investigation and vigilance__anti-corruption branch__null__payment for professional and special services,2055__0__101__444__0__5,0,0.096,0.096,0.12,level_6,police__criminal investigation and vigilance__anti-corruption branch__payment for professional and special services,6,6,3566,Police -> Criminal Investigation And Vigilance -> Anti-Corruption Branch -> Payment For Professional And Special Services,criminal investigation and vigilance - anti-corruption branch,police_criminal_investigation_and_vigilance_anti-corruption_branch_payment_for_professional_and_special_services
police,2019-20,police__null__criminal investigation and vigilance__anti-corruption branch__null__payment for professional and special services,2055__0__101__444__0__5,0,0.12,0.12,0.12,level_6,police__criminal investigation and vigilance__anti-corruption branch__payment for professional and special services,6,6,3567,Police -> Criminal Investigation And Vigilance -> Anti-Corruption Branch -> Payment For Professional And Special Services,criminal investigation and vigilance - anti-corruption branch,police_criminal_investigation_and_vigilance_anti-corruption_branch_payment_for_professional_and_special_services
police,2020-21,police__null__criminal investigation and vigilance__anti-corruption branch__null__payment for professional and special services,2055__0__101__444__0__5,0.0124,0.12,0.12,0.14880000000000002,level_6,police__criminal investigation and vigilance__anti-corruption branch__payment for professional and special services,6,6,3568,Police -> Criminal Investigation And Vigilance -> Anti-Corruption Branch -> Payment For Professional And Special Services,criminal investigation and vigilance - anti-corruption branch,police_criminal_investigation_and_vigilance_anti-corruption_branch_payment_for_professional_and_special_services
police,2021-22,police__null__criminal investigation and vigilance__anti-corruption branch__null__payment for professional and special services,2055__0__101__444__0__5,0.0059,0.14880000000000002,0.14880000000000002,0.117,level_6,police__criminal investigation and vigilance__anti-corruption branch__payment for professional and special services,6,6,3569,Police -> Criminal Investigation And Vigilance -> Anti-Corruption Branch -> Payment For Professional And Special Services,criminal investigation and vigilance - anti-corruption branch,police_criminal_investigation_and_vigilance_anti-corruption_branch_payment_for_professional_and_special_services
police,2022-23,police__null__criminal investigation and vigilance__anti-corruption branch__null__payment for professional and special services,2055__0__101__444__0__5,0.0101,0.117,0.117,0.0945,level_6,police__criminal investigation and vigilance__anti-corruption branch__payment for professional and special services,6,6,3570,Police -> Criminal Investigation And Vigilance -> Anti-Corruption Branch -> Payment For Professional And Special Services,criminal investigation and vigilance - anti-corruption branch,police_criminal_investigation_and_vigilance_anti-corruption_branch_payment_for_professional_and_special_services
police,2018-19,police__null__criminal investigation and vigilance__anti-corruption branch__null__machinery and equipment / tools & plants,2055__0__101__444__0__15,0.0092,0.03,0.03,0.14,level_6,police__criminal investigation and vigilance__anti-corruption branch__machinery and equipment / tools & plants,6,6,3571,Police -> Criminal Investigation And Vigilance -> Anti-Corruption Branch -> Machinery And Equipment / Tools & Plants,criminal investigation and vigilance - anti-corruption branch,police_criminal_investigation_and_vigilance_anti-corruption_branch_machinery_and_equipment_/_tools_&_plants
police,2019-20,police__null__criminal investigation and vigilance__anti-corruption branch__null__machinery and equipment / tools & plants,2055__0__101__444__0__15,0,0.14,0.14,0.07,level_6,police__criminal investigation and vigilance__anti-corruption branch__machinery and equipment / tools & plants,6,6,3572,Police -> Criminal Investigation And Vigilance -> Anti-Corruption Branch -> Machinery And Equipment / Tools & Plants,criminal investigation and vigilance - anti-corruption branch,police_criminal_investigation_and_vigilance_anti-corruption_branch_machinery_and_equipment_/_tools_&_plants
police,2020-21,police__null__criminal investigation and vigilance__anti-corruption branch__null__machinery and equipment / tools & plants,2055__0__101__444__0__15,0,0.07,0.07,0.4185,level_6,police__criminal investigation and vigilance__anti-corruption branch__machinery and equipment / tools & plants,6,6,3573,Police -> Criminal Investigation And Vigilance -> Anti-Corruption Branch -> Machinery And Equipment / Tools & Plants,criminal investigation and vigilance - anti-corruption branch,police_criminal_investigation_and_vigilance_anti-corruption_branch_machinery_and_equipment_/_tools_&_plants
police,2021-22,police__null__criminal investigation and vigilance__anti-corruption branch__null__machinery and equipment / tools & plants,2055__0__101__444__0__15,0.1367,0.4185,0.4185,0.595,level_6,police__criminal investigation and vigilance__anti-corruption branch__machinery and equipment / tools & plants,6,6,3574,Police -> Criminal Investigation And Vigilance -> Anti-Corruption Branch -> Machinery And Equipment / Tools & Plants,criminal investigation and vigilance - anti-corruption branch,police_criminal_investigation_and_vigilance_anti-corruption_branch_machinery_and_equipment_/_tools_&_plants
