category,major_head_code,level,unique_level_heads,2018-19,2019-20,2020-21,2021-22,2022-23
police,2055,level_9_code,2055__0__109__468__0__19__99__ee__ga,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_9_code,2055__0__101__3191__510__19__99__ee__ga,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_9_code,2055__0__109__457__491__1__6__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__109__457__491__1__7__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__109__457__491__1__8__ee__ga,TRUE,TRUE,FALSE,FALSE,FALSE
police,2055,level_9_code,2055__0__109__457__491__6__99__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__109__458__491__1__5__ee__ga,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_9_code,2055__0__109__458__491__1__6__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__109__458__491__1__7__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__109__458__491__1__8__ee__ga,TRUE,TRUE,FALSE,FALSE,FALSE
police,2055,level_9_code,2055__0__109__458__491__1__99__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__109__459__491__1__5__ee__ga,TRUE,TRUE,FALSE,FALSE,FALSE
police,2055,level_9_code,2055__0__109__459__491__1__6__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__109__459__491__1__7__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__109__459__491__1__8__ee__ga,TRUE,TRUE,FALSE,FALSE,FALSE
police,2055,level_9_code,2055__0__109__459__491__2__99__ee__ga,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_9_code,2055__0__109__459__491__6__99__ee__ga,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_9_code,2055__0__109__1015__491__1__8__ee__ga,TRUE,TRUE,FALSE,FALSE,FALSE
police,2055,level_9_code,2055__0__109__1015__491__1__99__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__109__457__491__4__99__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__109__1015__901__15__99__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__109__3191__641__4__99__ee__ga,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_9_code,2055__0__111__475__0__17__99__ee__ga,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_9_code,2055__0__800__484__0__19__99__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__101__4462__0__19__99__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__109__449__0__19__99__ee__ga,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_9_code,2055__0__110__474__0__3__0__ee__ga,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_9_code,2055__0__109__1015__491__12__0__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__109__457__491__12__0__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__109__145__0__1__12__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__109__3191__641__6__99__ee__ga,TRUE,TRUE,FALSE,FALSE,FALSE
police,2055,level_9_code,2055__0__109__449__0__1__12__ee__ga,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_9_code,2055__0__1__172__0__1__15__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__1__172__0__1__32__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__1__172__0__1__34__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__1__172__0__1__37__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__1__172__0__1__38__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__1__172__0__1__45__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__1__172__0__4__2__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__1__172__0__4__4__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__1__172__0__4__5__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__1__172__0__4__6__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__1__172__0__17__1__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__1__172__0__19__1__ee__ga,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_9_code,2055__0__1__172__0__19__2__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__1__433__0__1__15__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__1__433__0__1__19__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__1__433__0__1__24__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__1__433__0__1__32__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__1__433__0__1__34__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__1__433__0__1__35__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__1__433__0__1__37__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__1__433__0__1__38__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__1__433__0__1__40__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__1__433__0__1__45__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__1__433__0__4__2__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__1__433__0__4__4__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__1__433__0__4__5__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__1__433__0__4__6__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__1__433__0__15__1__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__1__433__0__15__2__ee__ga,TRUE,TRUE,FALSE,FALSE,FALSE
police,2055,level_9_code,2055__0__1__433__0__17__99__ee__ga,TRUE,TRUE,FALSE,FALSE,FALSE
police,2055,level_9_code,2055__0__1__433__0__19__1__ee__ga,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_9_code,2055__0__1__433__0__19__5__ee__ga,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_9_code,2055__0__1__433__0__26__3__ee__ga,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_9_code,2055__0__1__433__0__26__4__ee__ga,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_9_code,2055__0__1__433__0__26__12__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__1__433__0__1__9__ee__ga,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_9_code,2055__0__1__433__0__6__1__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__3__435__0__1__15__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__3__435__0__1__32__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__3__435__0__1__34__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__3__435__0__1__35__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__3__435__0__1__37__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__3__435__0__1__38__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__3__435__0__1__45__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__3__435__0__1__48__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__3__435__0__4__1__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__3__435__0__4__2__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__3__435__0__4__4__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__3__435__0__4__5__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__3__435__0__4__6__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__3__435__0__4__10__ee__ga,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_9_code,2055__0__3__435__0__4__11__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__3__435__0__15__1__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__3__435__0__15__2__ee__ga,TRUE,TRUE,TRUE,TRUE,FALSE
police,2055,level_9_code,2055__0__3__435__0__17__1__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__3__435__0__17__3__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__3__435__0__17__99__ee__ga,TRUE,TRUE,FALSE,FALSE,FALSE
police,2055,level_9_code,2055__0__3__435__0__19__5__ee__ga,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_9_code,2055__0__3__435__0__19__7__ee__ga,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_9_code,2055__0__3__435__0__26__12__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__3__436__0__1__15__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__3__436__0__1__32__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__3__436__0__1__34__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__3__436__0__1__35__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__3__436__0__1__37__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__3__436__0__1__38__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__3__436__0__1__45__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__3__436__0__1__48__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__3__436__0__4__1__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__3__436__0__4__2__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__3__436__0__4__4__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__3__436__0__4__5__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__3__436__0__4__6__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__3__436__0__4__10__ee__ga,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_9_code,2055__0__3__436__0__15__1__ee__ga,TRUE,TRUE,TRUE,TRUE,FALSE
police,2055,level_9_code,2055__0__3__436__0__17__1__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__3__436__0__17__2__ee__ga,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_9_code,2055__0__3__436__0__17__3__ee__ga,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_9_code,2055__0__3__436__0__26__12__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__3__437__0__1__32__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__3__437__0__1__34__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__3__437__0__1__35__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__3__437__0__1__37__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__3__437__0__1__38__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__3__437__0__1__46__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__3__437__0__1__48__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__3__437__0__4__1__ee__ga,TRUE,TRUE,FALSE,FALSE,FALSE
police,2055,level_9_code,2055__0__3__437__0__4__2__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__3__437__0__4__4__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__3__437__0__4__5__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__3__437__0__4__6__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__3__437__0__4__10__ee__ga,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_9_code,2055__0__3__437__0__19__1__ee__ga,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_9_code,2055__0__3__437__0__19__7__ee__ga,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_9_code,2055__0__3__437__0__26__12__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__3__439__0__1__15__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__3__439__0__1__32__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__3__439__0__1__34__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__3__439__0__1__35__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__3__439__0__1__37__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__3__439__0__1__38__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__3__439__0__1__45__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__3__439__0__1__48__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__3__439__0__4__1__ee__ga,TRUE,TRUE,FALSE,FALSE,FALSE
police,2055,level_9_code,2055__0__3__439__0__4__2__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__3__439__0__4__4__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__3__439__0__4__5__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__3__439__0__4__6__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__3__439__0__15__1__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__3__440__0__4__1__ee__ga,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_9_code,2055__0__3__440__0__4__2__ee__ga,TRUE,TRUE,FALSE,FALSE,FALSE
police,2055,level_9_code,2055__0__3__440__0__4__4__ee__ga,TRUE,TRUE,FALSE,FALSE,FALSE
police,2055,level_9_code,2055__0__3__440__0__4__10__ee__ga,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_9_code,2055__0__101__442__0__1__32__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__101__442__0__1__34__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__101__442__0__1__37__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__101__442__0__1__38__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__101__442__0__1__40__ee__ga,TRUE,TRUE,FALSE,FALSE,FALSE
police,2055,level_9_code,2055__0__101__442__0__1__45__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__101__442__0__4__1__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__101__442__0__4__2__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__101__442__0__4__4__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__101__442__0__4__5__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__101__442__0__4__6__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__101__442__0__4__7__ee__ga,TRUE,TRUE,TRUE,TRUE,FALSE
police,2055,level_9_code,2055__0__101__442__0__4__8__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__101__442__0__4__10__ee__ga,TRUE,TRUE,TRUE,TRUE,FALSE
police,2055,level_9_code,2055__0__101__442__0__4__11__ee__ga,TRUE,TRUE,TRUE,TRUE,FALSE
police,2055,level_9_code,2055__0__101__442__0__15__1__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__101__442__0__19__3__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__101__442__0__19__5__ee__ga,TRUE,TRUE,TRUE,TRUE,FALSE
police,2055,level_9_code,2055__0__101__442__0__26__12__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__101__443__0__1__9__ee__ga,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_9_code,2055__0__101__443__0__1__15__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__101__443__0__1__19__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__101__443__0__1__32__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__101__443__0__1__34__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__101__443__0__1__37__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__101__443__0__1__38__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__101__443__0__1__45__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__101__443__0__1__48__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__101__443__0__4__1__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__101__443__0__4__2__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__101__443__0__4__4__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__101__443__0__4__5__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__101__443__0__4__6__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__101__443__0__4__10__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__101__443__0__4__11__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__101__443__0__15__1__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__101__443__0__17__1__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__101__443__0__17__3__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__101__443__0__26__12__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__101__445__0__1__34__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__101__445__0__1__37__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__101__445__0__1__38__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__101__445__0__1__45__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__101__445__0__4__1__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__101__445__0__4__2__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__101__445__0__4__4__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__101__445__0__4__5__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__101__445__0__4__6__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__101__445__0__5__2__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__101__445__0__14__0__ee__ga,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_9_code,2055__0__101__445__0__19__7__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__104__446__0__1__15__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__104__446__0__1__19__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__104__446__0__1__20__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__104__446__0__1__32__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__104__446__0__1__34__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__104__446__0__1__35__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__104__446__0__1__36__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__104__446__0__1__37__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__104__446__0__1__38__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__104__446__0__1__39__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__104__446__0__1__45__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__104__446__0__1__48__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__104__446__0__4__1__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__104__446__0__4__2__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__104__446__0__4__4__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__104__446__0__4__5__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__104__446__0__4__6__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__104__446__0__4__7__ee__ga,TRUE,TRUE,FALSE,FALSE,FALSE
police,2055,level_9_code,2055__0__104__446__0__4__10__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__104__446__0__5__1__ee__ga,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_9_code,2055__0__104__446__0__5__2__ee__ga,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_9_code,2055__0__104__446__0__5__3__ee__ga,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_9_code,2055__0__104__446__0__5__99__ee__ga,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_9_code,2055__0__104__446__0__15__1__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__104__446__0__15__2__ee__ga,TRUE,TRUE,FALSE,FALSE,FALSE
police,2055,level_9_code,2055__0__104__446__0__17__1__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__104__446__0__17__2__ee__ga,TRUE,TRUE,FALSE,FALSE,FALSE
police,2055,level_9_code,2055__0__104__446__0__17__3__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__104__446__0__17__5__ee__ga,TRUE,TRUE,FALSE,FALSE,FALSE
police,2055,level_9_code,2055__0__104__446__0__19__3__ee__ga,TRUE,TRUE,FALSE,FALSE,FALSE
police,2055,level_9_code,2055__0__104__446__0__19__5__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__104__446__0__19__6__ee__ga,TRUE,TRUE,FALSE,FALSE,FALSE
police,2055,level_9_code,2055__0__104__446__0__19__7__ee__ga,TRUE,TRUE,FALSE,FALSE,FALSE
police,2055,level_9_code,2055__0__104__446__0__19__10__ee__ga,TRUE,TRUE,FALSE,FALSE,FALSE
police,2055,level_9_code,2055__0__104__446__0__26__10__ee__ga,TRUE,TRUE,FALSE,FALSE,FALSE
police,2055,level_9_code,2055__0__104__446__0__26__12__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__104__447__0__1__32__ee__ga,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_9_code,2055__0__104__447__0__1__34__ee__ga,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_9_code,2055__0__104__447__0__4__1__ee__ga,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_9_code,2055__0__104__447__0__4__10__ee__ga,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_9_code,2055__0__104__447__0__4__11__ee__ga,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_9_code,2055__0__104__447__0__6__99__ee__ga,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_9_code,2055__0__104__447__0__15__1__ee__ga,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_9_code,2055__0__109__145__0__1__9__ee__ga,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_9_code,2055__0__109__145__0__1__15__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__109__145__0__1__19__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__109__145__0__1__20__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_9_code,2055__0__109__145__0__1__24__ee__ga,TRUE,TRUE,TRUE,FALSE,FALSE
