budget_for,year,head_title,level_code,total_actuals,total_estimate_py,total_revised_py,total_estimate_cy,level_col
justice,2019-20,administration of justice__null__legal advisers and counsels__legal remembrances__null__wages,2014__0__114__307__0__2,0.0078000000000000005,0.011000000000000001,0.011000000000000001,0.012,level_6
justice,2020-21,administration of justice__null__legal advisers and counsels__legal remembrances__null__wages,2014__0__114__307__0__2,0.0108,0.012,0.012,0.0123,level_6
justice,2021-22,administration of justice__null__legal advisers and counsels__legal remembrances__null__wages,2014__0__114__307__0__2,0.009899999999999999,0.0123,0.0138,0.04,level_6
justice,2022-23,administration of justice__null__legal advisers and counsels__legal remembrances__null__wages,2014__0__114__307__0__2,0.011899999999999999,0.04,0.04,0.04,level_6
justice,2018-19,"administration of justice__null__legal advisers and counsels__the national law school and judicial academy, assam__null__grants-in-aid general (non-salary)",2014__0__114__2921__0__32,0,3,3,3.5,level_6
justice,2019-20,"administration of justice__null__legal advisers and counsels__the national law school and judicial academy, assam__null__grants-in-aid general (non-salary)",2014__0__114__2921__0__32,7.5,3.5,3.5,3.55,level_6
justice,2020-21,"administration of justice__null__legal advisers and counsels__the national law school and judicial academy, assam__null__grants-in-aid general (non-salary)",2014__0__114__2921__0__32,3.5,3.55,3.55,3.3015,level_6
justice,2021-22,"administration of justice__null__legal advisers and counsels__the national law school and judicial academy, assam__null__grants-in-aid general (non-salary)",2014__0__114__2921__0__32,3.55,3.3015,3.3015,2.9714,level_6
justice,2022-23,"administration of justice__null__legal advisers and counsels__the national law school and judicial academy, assam__null__grants-in-aid general (non-salary)",2014__0__114__2921__0__32,3.3015,2.9714,3.4789,0.9,level_6
justice,2018-19,administration of justice__null__legal advisers and counsels__government pleader__null__payment for professional and special services,2014__0__114__168__0__5,0.2335,1.13,1.13,1.235,level_6
justice,2019-20,administration of justice__null__legal advisers and counsels__government pleader__null__payment for professional and special services,2014__0__114__168__0__5,0.4517,1.235,1.235,1.21,level_6
justice,2020-21,administration of justice__null__legal advisers and counsels__government pleader__null__payment for professional and special services,2014__0__114__168__0__5,0.14150000000000001,1.21,1.43,1.4628999999999999,level_6
justice,2021-22,administration of justice__null__legal advisers and counsels__government pleader__null__payment for professional and special services,2014__0__114__168__0__5,0.4575,1.4628999999999999,1.4628999999999999,1.1026,level_6
justice,2022-23,administration of justice__null__legal advisers and counsels__government pleader__null__payment for professional and special services,2014__0__114__168__0__5,0.32530000000000003,1.1026,1.1026,0.6395000000000001,level_6
justice,2018-19,administration of justice__null__legal advisers and counsels__other lawyers__null__payment for professional and special services,2014__0__114__203__0__5,0,0.025,0.025,0.0275,level_6
justice,2019-20,administration of justice__null__legal advisers and counsels__other lawyers__null__payment for professional and special services,2014__0__114__203__0__5,0,0.0275,0.0275,0.027999999999999997,level_6
justice,2020-21,administration of justice__null__legal advisers and counsels__other lawyers__null__payment for professional and special services,2014__0__114__203__0__5,0.002,0.027999999999999997,0.027999999999999997,0.027000000000000003,level_6
justice,2021-22,administration of justice__null__legal advisers and counsels__other lawyers__null__payment for professional and special services,2014__0__114__203__0__5,0,0.027000000000000003,0.027000000000000003,0.024300000000000002,level_6
justice,2022-23,administration of justice__null__legal advisers and counsels__other lawyers__null__payment for professional and special services,2014__0__114__203__0__5,0,0.024300000000000002,0.024300000000000002,0.0225,level_6
justice,2018-19,administration of justice__null__legal advisers and counsels__public prosecutor.__null__payment for professional and special services,2014__0__114__219__0__5,5.4379,15.267999999999999,15.267999999999999,16.77,level_6
justice,2019-20,administration of justice__null__legal advisers and counsels__public prosecutor.__null__payment for professional and special services,2014__0__114__219__0__5,12.2275,16.77,16.77,18,level_6
justice,2020-21,administration of justice__null__legal advisers and counsels__public prosecutor.__null__payment for professional and special services,2014__0__114__219__0__5,11.362299999999998,18,19.05,19.488200000000003,level_6
justice,2021-22,administration of justice__null__legal advisers and counsels__public prosecutor.__null__payment for professional and special services,2014__0__114__219__0__5,16.2592,19.488200000000003,19.488200000000003,14.466800000000001,level_6
justice,2022-23,administration of justice__null__legal advisers and counsels__public prosecutor.__null__payment for professional and special services,2014__0__114__219__0__5,10.1971,14.466800000000001,14.466800000000001,9.882,level_6
justice,2018-19,administration of justice__null__legal advisers and counsels__advocate general__null__payment for professional and special services,2014__0__114__306__0__5,0.3975,0.8,0.8,0.8,level_6
justice,2019-20,administration of justice__null__legal advisers and counsels__advocate general__null__payment for professional and special services,2014__0__114__306__0__5,0.6453,0.8,0.8,0.88,level_6
justice,2020-21,administration of justice__null__legal advisers and counsels__advocate general__null__payment for professional and special services,2014__0__114__306__0__5,0.2755,0.88,0.88,0,level_6
justice,2021-22,administration of justice__null__legal advisers and counsels__advocate general__null__payment for professional and special services,2014__0__114__306__0__5,0.39149999999999996,0,0.9,0.81,level_6
justice,2022-23,administration of justice__null__legal advisers and counsels__advocate general__null__payment for professional and special services,2014__0__114__306__0__5,0.3249,0.81,0.81,0.9,level_6
justice,2018-19,administration of justice__null__other expenditure__law research institute eastern region__null__office expenses,2014__0__800__313__0__4,0.0134,0.0504,0.0504,0.0547,level_6
justice,2019-20,administration of justice__null__other expenditure__law research institute eastern region__null__office expenses,2014__0__800__313__0__4,0.0222,0.0547,0.0547,0.0575,level_6
justice,2020-21,administration of justice__null__other expenditure__law research institute eastern region__null__office expenses,2014__0__800__313__0__4,0.0182,0.0575,0.0575,0.0584,level_6
justice,2021-22,administration of justice__null__other expenditure__law research institute eastern region__null__office expenses,2014__0__800__313__0__4,0.012,0.0584,0.0584,0.0665,level_6
justice,2022-23,administration of justice__null__other expenditure__law research institute eastern region__null__office expenses,2014__0__800__313__0__4,0.0076,0.0665,0.0665,0.0604,level_6
justice,2018-19,administration of justice__null__other expenditure__legal aid to the poor__null__salaries,2014__0__800__185__0__1,5.276599999999999,10.2125355,10.3007355,10.279095,level_6
justice,2019-20,administration of justice__null__other expenditure__legal aid to the poor__null__salaries,2014__0__800__185__0__1,6.381900000000001,10.279095,10.279095,10.8024,level_6
justice,2020-21,administration of justice__null__other expenditure__legal aid to the poor__null__salaries,2014__0__800__185__0__1,7.8092,10.8024,12.964099999999998,8.9776,level_6
justice,2021-22,administration of justice__null__other expenditure__legal aid to the poor__null__salaries,2014__0__800__185__0__1,8.2951,8.9776,12.4276,13.392100000000001,level_6
justice,2022-23,administration of justice__null__other expenditure__legal aid__null__salaries,2014__0__800__185__0__1,10.5546,13.392100000000001,13.3975,14.47,level_6
justice,2018-19,administration of justice__null__other expenditure__legal aid to the poor__null__travel expenses,2014__0__800__185__0__3,0.037599999999999995,0.055,0.11199999999999999,0.12,level_6
justice,2019-20,administration of justice__null__other expenditure__legal aid to the poor__null__travel expenses,2014__0__800__185__0__3,0,0.12,0.12,0.802,level_6
justice,2020-21,administration of justice__null__other expenditure__legal aid to the poor__null__travel expenses,2014__0__800__185__0__3,0.0665,0.802,0.802,0.5909,level_6
justice,2021-22,administration of justice__null__other expenditure__legal aid to the poor__null__travel expenses,2014__0__800__185__0__3,0.1038,0.5909,0.6009,0.495,level_6
justice,2022-23,administration of justice__null__other expenditure__legal aid__null__travel expenses,2014__0__800__185__0__3,0.1414,0.495,0.51,0.47700000000000004,level_6
justice,2018-19,administration of justice__null__other expenditure__legal aid to the poor__null__office expenses,2014__0__800__185__0__4,0.3848,0.18330000000000002,0.22330000000000003,0.33299999999999996,level_6
justice,2019-20,administration of justice__null__other expenditure__legal aid to the poor__null__office expenses,2014__0__800__185__0__4,0.08109999999999999,0.33299999999999996,0.33299999999999996,0.3664,level_6
justice,2020-21,administration of justice__null__other expenditure__legal aid to the poor__null__office expenses,2014__0__800__185__0__4,0.0711,0.3664,1.6537,1.8158,level_6
justice,2021-22,administration of justice__null__other expenditure__legal aid to the poor__null__office expenses,2014__0__800__185__0__4,0.7843000000000001,1.8158,2.1210000000000004,1.4494,level_6
justice,2022-23,administration of justice__null__other expenditure__legal aid__null__office expenses,2014__0__800__185__0__4,0.1668,1.4494,2.3057,1.4854999999999998,level_6
justice,2018-19,administration of justice__null__other expenditure__law commission__null__salaries,2014__0__800__311__0__1,0.20850000000000002,0.298,0.313,0.2585,level_6
justice,2019-20,administration of justice__null__other expenditure__law commission__null__salaries,2014__0__800__311__0__1,0.0761,0.2585,0.2585,0.2445,level_6
justice,2020-21,administration of justice__null__other expenditure__law commission__null__salaries,2014__0__800__311__0__1,0.0895,0.2445,0.2445,0.12789999999999999,level_6
justice,2021-22,administration of justice__null__other expenditure__law commission__null__salaries,2014__0__800__311__0__1,0.0999,0.12789999999999999,0.19190000000000002,0.1752,level_6
justice,2022-23,administration of justice__null__other expenditure__law commission__null__salaries,2014__0__800__311__0__1,0.1502,0.1752,0.2102,0.22469999999999998,level_6
justice,2018-19,administration of justice__null__other expenditure__law commission__null__travel expenses,2014__0__800__311__0__3,8e-4,0.0015,0.0015,0.003,level_6
justice,2019-20,administration of justice__null__other expenditure__law commission__null__travel expenses,2014__0__800__311__0__3,0,0.003,0.003,0.003,level_6
