budget_for,year,head_title,level_code,total_actuals,total_estimate_py,total_revised_py,total_estimate_cy,level_col
police,2021-22,police__null__criminal investigation and vigilance__criminal investigation department__null,2055__0__101__442__0,3598.2,4331.610000000001,4384.95,4069.4,level_5
police,2018-19,police__null__criminal investigation and vigilance__special branch__null,2055__0__101__443__0,13691.93,21446.8,27499.8,28185.49,level_5
police,2019-20,police__null__criminal investigation and vigilance__special branch__null,2055__0__101__443__0,17926.94,28185.49,30925.690000000002,35447.78,level_5
police,2020-21,police__null__criminal investigation and vigilance__special branch__null,2055__0__101__443__0,19731.47,35447.78,35828.19,22270.07,level_5
police,2021-22,police__null__criminal investigation and vigilance__special branch__null,2055__0__101__443__0,20178.07,22270.07,22897.07,22368.03,level_5
police,2018-19,police__null__criminal investigation and vigilance__special branch (bieo)__null,2055__0__101__445__0,453.39,609.61,812.61,1172.69,level_5
police,2019-20,police__null__criminal investigation and vigilance__special branch (bieo)__null,2055__0__101__445__0,447.87,1172.69,1216.69,812.2800000000001,level_5
police,2020-21,police__null__criminal investigation and vigilance__special branch (bieo)__null,2055__0__101__445__0,637.99,812.2800000000001,887.3000000000001,780.76,level_5
police,2021-22,police__null__criminal investigation and vigilance__special branch (bieo)__null,2055__0__101__445__0,639.38,780.76,802.76,813.23,level_5
police,2018-19,police__null__special police__armed police battalions__null,2055__0__104__446__0,55737.48,87468.48,95133.87,90808.23,level_5
police,2019-20,police__null__special police__armed police battalions__null,2055__0__104__446__0,68471.59000000001,90808.23,90871.23,106337.16,level_5
police,2020-21,police__null__special police__armed police battalions__null,2055__0__104__446__0,74611.95,106337.16,106583.66,91343.85,level_5
police,2021-22,police__null__special police__armed police battalions__null,2055__0__104__446__0,80434.66,91343.85,91708.85,93486.85,level_5
police,2018-19,police__null__special police__assam nagaland border__null,2055__0__104__447__0,2.45,23.92,23.92,4.96,level_5
police,2019-20,police__null__special police__assam nagaland border__null,2055__0__104__447__0,2.1,4.96,4.96,1.65,level_5
police,2020-21,police__null__special police__assam nagaland border__null,2055__0__104__447__0,1.65,1.65,1.65,1.53,level_5
police,2021-22,police__null__special police__assam nagaland border__null,2055__0__104__447__0,1.65,1.53,1.53,1.38,level_5
police,2018-19,police__null__special police__general security related expenditure__armed police battalion,2055__0__104__3191__630,734.51,1556,1556,1457.5,level_5
police,2019-20,police__null__special police__general security related expenditure__armed police battalion,2055__0__104__3191__630,1324.99,1457.5,1457.5,1700,level_5
police,2020-21,police__null__special police__general security related expenditure__armed police battalion,2055__0__104__3191__630,1457.5,1700,1700,1781.41,level_5
police,2021-22,police__null__special police__general security related expenditure__armed police battalion,2055__0__104__3191__630,1371.07,1781.41,1781.41,1800,level_5
police,2018-19,police__null__district police__district police proper__null,2055__0__109__145__0,80018.19,108267.82,119421.11,138380.66,level_5
police,2019-20,police__null__district police__district police proper__null,2055__0__109__145__0,95979.4,138380.66,144159.69,167639.96,level_5
police,2020-21,police__null__district police__district police proper__null,2055__0__109__145__0,116325.09,167639.96,169809.96,128455.67,level_5
police,2021-22,police__null__district police__district police proper__null,2055__0__109__145__0,118575.36,128455.67,141272.91,157236.35,level_5
police,2018-19,police__null__district police__women police__null,2055__0__109__256__0,812.2199999999999,1157.6,1513.1,1360.3799999999999,level_5
police,2019-20,police__null__district police__women police__null,2055__0__109__256__0,1045.6100000000001,1360.3799999999999,1471.3799999999999,1653.68,level_5
police,2020-21,police__null__district police__women police__null,2055__0__109__256__0,1110.39,1653.68,1723.68,1313.1899999999998,level_5
police,2021-22,police__null__district police__women police__null,2055__0__109__256__0,1160.74,1313.1899999999998,1363.1899999999998,1656.15,level_5
police,2018-19,police__null__district police__home guard__null,2055__0__109__281__0,9147.79,11150.6,11150.6,12096,level_5
police,2019-20,police__null__district police__home guard__null,2055__0__109__281__0,9128.45,12096,12356.53,13103.87,level_5
police,2020-21,police__null__district police__home guard__null,2055__0__109__281__0,10684.82,13103.87,13364.4,15771.7,level_5
police,2021-22,police__null__district police__home guard__null,2055__0__109__281__0,11489.27,15771.7,17821.7,17878.62,level_5
police,2018-19,police__null__district police__implementation of police commission recommendation__null,2055__0__109__448__0,170.54,213.35000000000002,248.35000000000002,231.92,level_5
police,2019-20,police__null__district police__implementation of police commission recommendation__null,2055__0__109__448__0,205.94,231.92,231.92,305,level_5
police,2020-21,police__null__district police__implementation of police commission recommendation__null,2055__0__109__448__0,199.91,305,305,236.95,level_5
police,2021-22,police__null__district police__implementation of police commission recommendation__null,2055__0__109__448__0,197.72,236.95,236.95,234.58,level_5
police,2018-19,police__null__district police__new police stations & outposts__null,2055__0__109__449__0,1416.83,1930.14,2687.24,2959.87,level_5
police,2019-20,police__null__district police__new police stations & outposts__null,2055__0__109__449__0,1756.24,2959.87,3059.87,3476.51,level_5
police,2020-21,police__null__district police__new police stations & outposts__null,2055__0__109__449__0,2319.29,3476.51,3486.51,2752.58,level_5
police,2021-22,police__null__district police__new police stations & outposts__null,2055__0__109__449__0,2444.65,2752.58,2752.58,3188.79,level_5
police,2018-19,police__null__district police__re-organisation of prosecution staff__null,2055__0__109__450__0,39.77,59.28,59.28,88.23,level_5
police,2019-20,police__null__district police__re-organisation of prosecution staff__null,2055__0__109__450__0,45.35,88.23,88.23,67.36,level_5
police,2020-21,police__null__district police__re-organisation of prosecution staff__null,2055__0__109__450__0,46.22,67.36,76.86,46.79,level_5
police,2021-22,police__null__district police__re-organisation of prosecution staff__null,2055__0__109__450__0,39.64,46.79,56.79,56.22,level_5
police,2018-19,police__null__district police__explosive magazine guards__null,2055__0__109__451__0,99.26,228.83,230.83,221,level_5
police,2019-20,police__null__district police__explosive magazine guards__null,2055__0__109__451__0,141.92,221,223,252.92,level_5
police,2020-21,police__null__district police__explosive magazine guards__null,2055__0__109__451__0,160.27,252.92,280.92,171.09,level_5
police,2021-22,police__null__district police__explosive magazine guards__null,2055__0__109__451__0,163.03,171.09,201.09,227.98,level_5
police,2018-19,police__null__district police__liquor prohibition staff__null,2055__0__109__452__0,341.97,519.94,577.44,667.04,level_5
police,2019-20,police__null__district police__liquor prohibition staff__null,2055__0__109__452__0,427.9,667.04,668.04,737.84,level_5
police,2020-21,police__null__district police__liquor prohibition staff__null,2055__0__109__452__0,464.03,737.84,747.94,531.96,level_5
police,2021-22,police__null__district police__liquor prohibition staff__null,2055__0__109__452__0,469,531.96,561.96,623.03,level_5
police,2018-19,police__null__district police__river police__null,2055__0__109__454__0,1640.1699999999998,5673.13,5687.13,3470.46,level_5
police,2019-20,police__null__district police__river police__null,2055__0__109__454__0,2093.44,3470.46,3489.79,4158.53,level_5
police,2020-21,police__null__district police__river police__null,2055__0__109__454__0,2271.46,4158.53,4158.89,2798.5299999999997,level_5
police,2021-22,police__null__district police__river police__null,2055__0__109__454__0,2466.2200000000003,2798.5299999999997,2961.18,3391.78,level_5
police,2018-19,police__null__district police__bhutan & arunachal border__null,2055__0__109__456__0,429.7,904.8100000000001,904.8100000000001,717.35,level_5
police,2019-20,police__null__district police__bhutan & arunachal border__null,2055__0__109__456__0,589.61,717.35,753.55,845.38,level_5
police,2020-21,police__null__district police__bhutan & arunachal border__null,2055__0__109__456__0,622.39,845.38,845.38,731.92,level_5
police,2021-22,police__null__district police__bhutan & arunachal border__null,2055__0__109__456__0,652.22,731.92,731.92,757.54,level_5
police,2018-19,police__null__district police__establishment of watch post schemes__reimbursable from govt. of india,2055__0__109__457__491,4376.25,6019.35,6095.35,9955.18,level_5
police,2019-20,police__null__district police__establishment of watch post schemes__reimbursable from govt. of india,2055__0__109__457__491,5558.39,9955.18,10005.18,9027.05,level_5
police,2020-21,police__null__district police__establishment of watch post schemes__reimbursable from govt. of india,2055__0__109__457__491,5983.02,9027.05,9109.55,6928.86,level_5
police,2021-22,police__null__district police__establishment of watch post schemes__reimbursable from govt. of india,2055__0__109__457__491,6118.33,6928.86,7157.86,8186.86,level_5
police,2018-19,"police__null__district police__thumb, finger & photo.schemes__reimbursable from govt. of india",2055__0__109__458__491,39.72,101.67999999999999,102.67999999999999,306.17,level_5
police,2019-20,"police__null__district police__thumb, finger & photo.schemes__reimbursable from govt. of india",2055__0__109__458__491,58.55,306.17,327.17,178.22,level_5
police,2020-21,"police__null__district police__thumb, finger & photo.schemes__reimbursable from govt. of india",2055__0__109__458__491,65.47,178.22,197.72,130.44,level_5
police,2021-22,"police__null__district police__thumb, finger & photo.schemes__reimbursable from govt. of india",2055__0__109__458__491,65.9,130.44,160.44,144.51000000000002,level_5
police,2018-19,"police__null__district police__police, passport & visa system__reimbursable from govt. of india",2055__0__109__459__491,163.53,231.18,313.68,715.54,level_5
police,2019-20,"police__null__district police__police, passport & visa system__reimbursable from govt. of india",2055__0__109__459__491,245.54,715.54,736.54,345.92,level_5
police,2020-21,"police__null__district police__police, passport & visa system__reimbursable from govt. of india",2055__0__109__459__491,249.45,345.92,346.92,321.54,level_5
police,2021-22,"police__null__district police__police, passport & visa system__reimbursable from govt. of india",2055__0__109__459__491,240.99,321.54,361.54,315.69,level_5
police,2018-19,police__null__district police__guards for s.s.b. zonal office__null,2055__0__109__460__0,56.17,193.15,193.15,164.68,level_5
police,2019-20,police__null__district police__guards for s.s.b. zonal office__null,2055__0__109__460__0,81,164.68,165.18,181.41,level_5
