category,level,unique_level_heads,2018-19,2019-20,2020-21,2021-22
police,level_10,police__null__other expenditure__special task force__null__salaries__medical allowance__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__other expenditure__special task force__null__salaries__house rent allowance__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__other expenditure__special task force__null__salaries__arrear salary/da__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__criminal investigation and vigilance__special branch__null__salaries__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__criminal investigation and vigilance__special branch__null__travel expenses__null__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__direction and administration__head quarters establishment__null__other charges__disaster management__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__direction and administration__head quarters establishment__null__other charges__training__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__criminal investigation and vigilance__special branch__null__other charges__disaster management__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__criminal investigation and vigilance__special branch__null__other charges__training__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__criminal investigation and vigilance__special branch__null__office expenses__electricity and water charge__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__criminal investigation and vigilance__special branch__null__office expenses__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__direction and administration__head quarters establishment__null__office expenses__electricity and water charge__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__direction and administration__police range__null__office expenses__electricity and water charge__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__education and training__police training college__null__office expenses__electricity and water charge__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__education and training__armed police training centre__null__office expenses__electricity and water charge__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__education and training__recruits training school of assam__null__office expenses__electricity and water charge__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__education and training__battalion training centre__null__office expenses__electricity and water charge__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__education and training__assam police academy (training)__null__office expenses__electricity and water charge__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__criminal investigation and vigilance__criminal investigation department__null__office expenses__electricity and water charge__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__criminal investigation and vigilance__special branch (bieo)__null__office expenses__electricity and water charge__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__special police__armed police battalions__null__office expenses__electricity and water charge__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__special police__assam nagaland border__null__office expenses__electricity and water charge__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__district police__women police__null__office expenses__electricity and water charge__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__district police__implementation of police commission recommendation__null__office expenses__electricity and water charge__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__district police__new police stations & outposts__null__office expenses__electricity and water charge__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__district police__re-organisation of prosecution staff__null__office expenses__electricity and water charge__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__district police__explosive magazine guards__null__office expenses__electricity and water charge__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__district police__liquor prohibition staff__null__office expenses__electricity and water charge__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__district police__bhutan & arunachal border__null__office expenses__electricity and water charge__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__district police__guards for s.s.b. zonal office__null__office expenses__electricity and water charge__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__district police__guards for a.i.r__null__office expenses__electricity and water charge__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__district police__guards for brahmaputra bridge__null__office expenses__electricity and water charge__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__district police__guards for rbi guwahati__null__office expenses__electricity and water charge__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__district police__police guards for sbi branch__null__office expenses__electricity and water charge__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__district police__police guards for civil aerodromes__null__office expenses__electricity and water charge__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,"police__null__district police__police guard for aoc, digboi__null__office expenses__electricity and water charge__establishmet expenditure__general area__voted",TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__district police__police guards for assam gas based power projects__null__office expenses__electricity and water charge__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__district police__inter-state international border affairs__null__office expenses__electricity and water charge__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__district police__raising of additional platoons__null__office expenses__electricity and water charge__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__district police__police guard for supply check gates__null__office expenses__electricity and water charge__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__district police__checking of bangladeshi infiltration__checking of bangladeshi infiltration__office expenses__electricity and water charge__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__railway police__supervising staff__null__office expenses__electricity and water charge__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__railway police__crime police__null__office expenses__electricity and water charge__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__railway police__order police__null__office expenses__electricity and water charge__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__welfare of police personnel__police hospital__null__office expenses__electricity and water charge__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__wireless and computers__wireless and computer__null__office expenses__electricity and water charge__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__other expenditure__relief operation in connection with disturbances__raising of new battalion__salaries__pay__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__other expenditure__relief operation in connection with disturbances__operation against militant raising of assam commando battalion at mandakata__office expenses__electricity and water charge__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__other expenditure__relief operation in connection with disturbances__battalion for ongc (reimbursable from ongc)__office expenses__electricity and water charge__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__other expenditure__special task force__null__office expenses__electricity and water charge__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,"police__null__wireless and computers__wireless and computer__null__rents, rates & taxes / royalty__others__establishmet expenditure__general area__voted",TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__education and training__assam police academy (training)__null__other charges__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__other expenditure__relief operation in connection with disturbances__battalion for ongc (reimbursable from ongc)__maintenance__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__direction and administration__head quarters establishment__null__other charges__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__district police__general security related expenditure__deployment of central and other police force__machinery and equipment / tools & plants__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,"police__null__education and training__recruits training school of assam__null__rents, rates & taxes / royalty__others__establishmet expenditure__general area__voted",TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__other expenditure__relief operation in connection with disturbances__rapid action force battalions__machinery and equipment / tools & plants__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__special police__armed police battalions__null__maintenance__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__district police__new police stations & outposts__null__other charges__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__district police__police guards for sbi branch__null__materials & supplies__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__village police__village police/village defence organisation__null__materials & supplies__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__welfare of police personnel__police hospital__null__materials & supplies__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__other expenditure__relief operation in connection with disturbances__operation against militant raising of assam commando battalion at mandakata__materials & supplies__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,"police__null__education and training__armed police training centre__null__rents, rates & taxes / royalty__others__establishmet expenditure__general area__voted",TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__criminal investigation and vigilance__criminal investigation department__null__maintenance__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__other expenditure__relief operation in connection with disturbances__battalion for ongc (reimbursable from ongc)__other charges__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__special police__armed police battalions__null__wages__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__district police__district police proper__null__other charges__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__district police__general security related expenditure__deployment of central and other police force__materials & supplies__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__railway police__order police__null__machinery and equipment / tools & plants__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__other expenditure__relief operation in connection with disturbances__raising of new battalion__other charges__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__direction and administration__head quarters establishment__null__payment for professional and special services__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__education and training__police training college__null__machinery and equipment / tools & plants__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,"police__null__criminal investigation and vigilance__criminal investigation department__null__rents, rates & taxes / royalty__others__establishmet expenditure__general area__voted",TRUE,FALSE,FALSE,FALSE
police,level_10,"police__null__other expenditure__relief operation in connection with disturbances__raising of new battalion__rents, rates & taxes / royalty__others__establishmet expenditure__general area__voted",TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__district police__district police proper__null__machinery and equipment / tools & plants__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__district police__river police__null__other charges__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__district police__checking of bangladeshi infiltration__checking of bangladeshi infiltration__other charges__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__railway police__crime police__null__materials & supplies__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__special police__armed police battalions__null__office expenses__others__establishmet expenditure__general area__charged,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__district police__district police proper__null__office expenses__others__establishmet expenditure__general area__charged,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__other expenditure__relief operation in connection with disturbances__raising of new battalion__machinery and equipment / tools & plants__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__criminal investigation and vigilance__special branch__null__materials & supplies__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__other expenditure__special task force__null__machinery and equipment / tools & plants__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__direction and administration__police range__null__other charges__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__criminal investigation and vigilance__special branch__null__other charges__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__criminal investigation and vigilance__special branch__null__machinery and equipment / tools & plants__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__welfare of police personnel__assistance to police athletic club__null__materials & supplies__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__criminal investigation and vigilance__special branch__null__wages__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__criminal investigation and vigilance__special branch (bieo)__null__machinery and equipment / tools & plants__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__criminal investigation and vigilance__special branch__null__maintenance__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__district police__district police proper__null__payment for professional and special services__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,"police__null__criminal investigation and vigilance__special branch__null__rents, rates & taxes / royalty__others__establishmet expenditure__general area__voted",TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__district police__river police__null__machinery and equipment / tools & plants__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__criminal investigation and vigilance__narcotic cell__null__office expenses__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__wireless and computers__wireless and computer__null__other charges__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__other expenditure__new indian reserve battalions__null__materials & supplies__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__district police__implementation of police commission recommendation__null__other charges__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__education and training__battalion training centre__null__other charges__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,"police__null__welfare of police personnel__police hospital__null__rents, rates & taxes / royalty__others__establishmet expenditure__general area__voted",TRUE,FALSE,FALSE,FALSE
police,level_10,"police__null__other expenditure__special task force__null__rents, rates & taxes / royalty__others__establishmet expenditure__general area__voted",TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__special police__assam nagaland border__null__materials & supplies__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__district police__river police__null__wages__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,"police__null__education and training__battalion training centre__null__rents, rates & taxes / royalty__rents for hired building__establishmet expenditure__general area__voted",TRUE,FALSE,FALSE,FALSE
police,level_10,"police__null__district police__inter-state international border affairs__null__rents, rates & taxes / royalty__rents for hired building__establishmet expenditure__general area__voted",TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__criminal investigation and vigilance__narcotic cell__null__office expenses__electricity and water charge__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__railway police__supervising staff__null__materials & supplies__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__wireless and computers__wireless and computer__null__machinery and equipment / tools & plants__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__other expenditure__relief operation in connection with disturbances__battalion for ongc (reimbursable from ongc)__materials & supplies__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__district police__general security related expenditure__deployment of central and other police force__maintenance__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__education and training__recruits training school of assam__null__materials & supplies__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__other expenditure__relief operation in connection with disturbances__rapid action force battalions__materials & supplies__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__special police__armed police battalions__null__materials & supplies__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__education and training__armed police training centre__null__maintenance__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__district police__explosive magazine guards__null__materials & supplies__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__district police__police guards for civil aerodromes__null__materials & supplies__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__village police__village police/village defence organisation__null__other charges__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__welfare of police personnel__police hospital__null__other charges__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__other expenditure__relief operation in connection with disturbances__operation against militant raising of assam commando battalion at mandakata__other charges__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__district police__re-organisation of prosecution staff__null__materials & supplies__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__direction and administration__head quarters establishment__null__maintenance__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__district police__checking of bangladeshi infiltration__checking of bangladeshi infiltration__maintenance__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__education and training__armed police training centre__null__materials & supplies__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__criminal investigation and vigilance__criminal investigation department__null__materials & supplies__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,"police__null__special police__armed police battalions__null__rents, rates & taxes / royalty__rents for hired building__establishmet expenditure__general area__voted",TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__education and training__armed police training centre__null__payment for professional and special services__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__district police__women police__null__materials & supplies__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__district police__guards for s.s.b. zonal office__null__materials & supplies__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__railway police__order police__null__materials & supplies__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__other expenditure__relief operation in connection with disturbances__operation against militant raising of assam commando battalion at mandakata__machinery and equipment / tools & plants__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,"police__null__district police__re-organisation of prosecution staff__null__rents, rates & taxes / royalty__rents for hired building__establishmet expenditure__general area__voted",TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__direction and administration__head quarters establishment__null__publication__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,"police__null__district police__police guard for supply check gates__null__rents, rates & taxes / royalty__rents for hired building__establishmet expenditure__general area__voted",TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__education and training__police training college__null__materials & supplies__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__other expenditure__relief operation in connection with disturbances__raising of new battalion__office expenses__others__establishmet expenditure__general area__charged,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__district police__district police proper__null__maintenance__departmental building__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__special police__assam nagaland border__null__machinery and equipment / tools & plants__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__railway police__crime police__null__other charges__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__other expenditure__relief operation in connection with disturbances__raising of new battalion__maintenance__departmental building__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__other expenditure__relief operation in connection with disturbances__raising of new battalion__materials & supplies__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__education and training__police training college__null__payment for professional and special services__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__welfare of police personnel__assistance to police athletic club__null__grants-in-aid general (non-salary)__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,"police__null__district police__district police proper__null__rents, rates & taxes / royalty__others__establishmet expenditure__general area__voted",TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__district police__river police__null__maintenance__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__criminal investigation and vigilance__narcotic cell__null__machinery and equipment / tools & plants__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__other expenditure__expenditure in connection with general election__charges for conduct of lok sabha election__other charges__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__other expenditure__new indian reserve battalions__null__other charges__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__direction and administration__police range__null__machinery and equipment / tools & plants__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__education and training__assam police academy (training)__null__machinery and equipment / tools & plants__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__welfare of police personnel__police hospital__null__maintenance__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__special police__general security related expenditure__armed police battalion__machinery and equipment / tools & plants__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,"police__null__district police__river police__null__rents, rates & taxes / royalty__others__establishmet expenditure__general area__voted",TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__district police__inter-state international border affairs__null__materials & supplies__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__criminal investigation and vigilance__general security related expenditure__security for national highway project__wages__special police officer__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__railway police__supervising staff__null__other charges__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__wireless and computers__wireless and computer__null__maintenance__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__other expenditure__new indian reserve battalions__null__machinery and equipment / tools & plants__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__direction and administration__police range__null__payment for professional and special services__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__district police__general security related expenditure__deployment of central and other police force__other charges__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__education and training__recruits training school of assam__null__other charges__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__other expenditure__relief operation in connection with disturbances__rapid action force battalions__other charges__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__special police__armed police battalions__null__other charges__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,"police__null__district police__police guard for aoc, digboi__null__other charges__others__establishmet expenditure__general area__voted",TRUE,FALSE,FALSE,FALSE
police,level_10,"police__null__railway police__supervising staff__null__rents, rates & taxes / royalty__others__establishmet expenditure__general area__voted",TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__wireless and computers__wireless and computer__null__wages__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__other expenditure__relief operation in connection with disturbances__battalion for ongc (reimbursable from ongc)__machinery and equipment / tools & plants__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,"police__null__direction and administration__head quarters establishment__null__rents, rates & taxes / royalty__others__establishmet expenditure__general area__voted",TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__direction and administration__head quarters establishment__null__materials & supplies__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__education and training__armed police training centre__null__other charges__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__criminal investigation and vigilance__criminal investigation department__null__other charges__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__other expenditure__relief operation in connection with disturbances__rapid action force battalions__wages__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__special police__armed police battalions__null__machinery and equipment / tools & plants__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__district police__women police__null__other charges__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__district police__guards for s.s.b. zonal office__null__other charges__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,"police__null__village police__village police/village defence organisation__null__rents, rates & taxes / royalty__others__establishmet expenditure__general area__voted",TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__welfare of police personnel__police hospital__null__machinery and equipment / tools & plants__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__other expenditure__relief operation in connection with disturbances__operation against militant raising of assam commando battalion at mandakata__maintenance__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__district police__police guard for supply check gates__null__materials & supplies__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__education and training__police training college__null__other charges__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__criminal investigation and vigilance__criminal investigation department__null__machinery and equipment / tools & plants__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__district police__district police proper__null__materials & supplies__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__district police__bhutan & arunachal border__null__materials & supplies__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__special police__assam nagaland border__null__maintenance__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,"police__null__railway police__order police__null__rents, rates & taxes / royalty__others__establishmet expenditure__general area__voted",TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__other expenditure__special task force__null__other charges__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,"police__null__education and training__police training college__null__rents, rates & taxes / royalty__others__establishmet expenditure__general area__voted",TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__criminal investigation and vigilance__criminal investigation department__null__payment for professional and special services__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__criminal investigation and vigilance__special branch (bieo)__null__materials & supplies__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__education and training__recruits training school of assam__null__payment for professional and special services__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
police,level_10,police__null__district police__river police__null__materials & supplies__others__establishmet expenditure__general area__voted,TRUE,FALSE,FALSE,FALSE
