budget_for,year,head_title,level_code,total_actuals,total_estimate_py,total_revised_py,total_estimate_cy,level_col,head_title_updated,level_num,min_level,ref_id,display_title,category,slug
justice,2018-19,"labour & employment__labour__industrial relations__industrial tribunal, guwahati__null__travel expenses",2230__1__101__264__0__3,0,0.01,0.01,0.011,level_6,"labour & employment__labour__industrial relations__industrial tribunal, guwahati__travel expenses",6,6,1022,"Labour & Employment -> Labour -> Industrial Relations -> Industrial Tribunal, Guwahati -> Travel Expenses",labour and employment - industrial tribunal,"labour_&_employment_labour_industrial_relations_industrial_tribunal,_guwahati_travel_expenses"
justice,2019-20,"labour & employment__labour__industrial relations__industrial tribunal, guwahati__null__travel expenses",2230__1__101__264__0__3,0.005,0.011,0.011,0.0115,level_6,"labour & employment__labour__industrial relations__industrial tribunal, guwahati__travel expenses",6,6,1023,"Labour & Employment -> Labour -> Industrial Relations -> Industrial Tribunal, Guwahati -> Travel Expenses",labour and employment - industrial tribunal,"labour_&_employment_labour_industrial_relations_industrial_tribunal,_guwahati_travel_expenses"
justice,2020-21,"labour & employment__labour__industrial relations__industrial tribunal, guwahati__null__travel expenses",2230__1__101__264__0__3,3e-4,0.0115,0.0115,0.01169999999999999,level_6,"labour & employment__labour__industrial relations__industrial tribunal, guwahati__travel expenses",6,6,1024,"Labour & Employment -> Labour -> Industrial Relations -> Industrial Tribunal, Guwahati -> Travel Expenses",labour and employment - industrial tribunal,"labour_&_employment_labour_industrial_relations_industrial_tribunal,_guwahati_travel_expenses"
justice,2021-22,"labour & employment__labour__industrial relations__industrial tribunal, guwahati__null__travel expenses",2230__1__101__264__0__3,4e-4,0.01169999999999999,0.01169999999999999,0.0135,level_6,"labour & employment__labour__industrial relations__industrial tribunal, guwahati__travel expenses",6,6,1025,"Labour & Employment -> Labour -> Industrial Relations -> Industrial Tribunal, Guwahati -> Travel Expenses",labour and employment - industrial tribunal,"labour_&_employment_labour_industrial_relations_industrial_tribunal,_guwahati_travel_expenses"
justice,2018-19,"labour & employment__labour__industrial relations__industrial tribunal, dibrugarh__null__salaries",2230__1__101__265__0__1,0.5779,0.652,0.652,0.6981,level_6,"labour & employment__labour__industrial relations__industrial tribunal, dibrugarh__salaries",6,6,1026,"Labour & Employment -> Labour -> Industrial Relations -> Industrial Tribunal, Dibrugarh -> Salaries",labour and employment - industrial tribunal,"labour_&_employment_labour_industrial_relations_industrial_tribunal,_dibrugarh_salaries"
justice,2019-20,"labour & employment__labour__industrial relations__industrial tribunal, dibrugarh__null__salaries",2230__1__101__265__0__1,0.6206,0.6981,0.6981,0.5226,level_6,"labour & employment__labour__industrial relations__industrial tribunal, dibrugarh__salaries",6,6,1027,"Labour & Employment -> Labour -> Industrial Relations -> Industrial Tribunal, Dibrugarh -> Salaries",labour and employment - industrial tribunal,"labour_&_employment_labour_industrial_relations_industrial_tribunal,_dibrugarh_salaries"
justice,2020-21,"labour & employment__labour__industrial relations__industrial tribunal, dibrugarh__null__salaries",2230__1__101__265__0__1,0.5643,0.5226,0.8069,0.7355000000000002,level_6,"labour & employment__labour__industrial relations__industrial tribunal, dibrugarh__salaries",6,6,1028,"Labour & Employment -> Labour -> Industrial Relations -> Industrial Tribunal, Dibrugarh -> Salaries",labour and employment - industrial tribunal,"labour_&_employment_labour_industrial_relations_industrial_tribunal,_dibrugarh_salaries"
justice,2021-22,"labour & employment__labour__industrial relations__industrial tribunal, dibrugarh__null__salaries",2230__1__101__265__0__1,0.6989,0.7355000000000002,0.7355000000000002,0.8290000000000001,level_6,"labour & employment__labour__industrial relations__industrial tribunal, dibrugarh__salaries",6,6,1029,"Labour & Employment -> Labour -> Industrial Relations -> Industrial Tribunal, Dibrugarh -> Salaries",labour and employment - industrial tribunal,"labour_&_employment_labour_industrial_relations_industrial_tribunal,_dibrugarh_salaries"
justice,2018-19,"labour & employment__labour__industrial relations__industrial tribunal, dibrugarh__null__wages",2230__1__101__265__0__2,0.0187,0.055,0.055,0.055,level_6,"labour & employment__labour__industrial relations__industrial tribunal, dibrugarh__wages",6,6,1030,"Labour & Employment -> Labour -> Industrial Relations -> Industrial Tribunal, Dibrugarh -> Wages",labour and employment - industrial tribunal,"labour_&_employment_labour_industrial_relations_industrial_tribunal,_dibrugarh_wages"
justice,2019-20,"labour & employment__labour__industrial relations__industrial tribunal, dibrugarh__null__wages",2230__1__101__265__0__2,0.0287,0.055,0.055,0.05599999999999999,level_6,"labour & employment__labour__industrial relations__industrial tribunal, dibrugarh__wages",6,6,1031,"Labour & Employment -> Labour -> Industrial Relations -> Industrial Tribunal, Dibrugarh -> Wages",labour and employment - industrial tribunal,"labour_&_employment_labour_industrial_relations_industrial_tribunal,_dibrugarh_wages"
justice,2020-21,"labour & employment__labour__industrial relations__industrial tribunal, dibrugarh__null__wages",2230__1__101__265__0__2,0.0288,0.05599999999999999,0.05599999999999999,0.0573,level_6,"labour & employment__labour__industrial relations__industrial tribunal, dibrugarh__wages",6,6,1032,"Labour & Employment -> Labour -> Industrial Relations -> Industrial Tribunal, Dibrugarh -> Wages",labour and employment - industrial tribunal,"labour_&_employment_labour_industrial_relations_industrial_tribunal,_dibrugarh_wages"
justice,2021-22,"labour & employment__labour__industrial relations__industrial tribunal, dibrugarh__null__wages",2230__1__101__265__0__2,0.0414,0.0573,0.0573,0.065,level_6,"labour & employment__labour__industrial relations__industrial tribunal, dibrugarh__wages",6,6,1033,"Labour & Employment -> Labour -> Industrial Relations -> Industrial Tribunal, Dibrugarh -> Wages",labour and employment - industrial tribunal,"labour_&_employment_labour_industrial_relations_industrial_tribunal,_dibrugarh_wages"
justice,2018-19,"labour & employment__labour__industrial relations__industrial tribunal, dibrugarh__null__travel expenses",2230__1__101__265__0__3,0.0096,0.03,0.03,0.035,level_6,"labour & employment__labour__industrial relations__industrial tribunal, dibrugarh__travel expenses",6,6,1034,"Labour & Employment -> Labour -> Industrial Relations -> Industrial Tribunal, Dibrugarh -> Travel Expenses",labour and employment - industrial tribunal,"labour_&_employment_labour_industrial_relations_industrial_tribunal,_dibrugarh_travel_expenses"
justice,2019-20,"labour & employment__labour__industrial relations__industrial tribunal, dibrugarh__null__travel expenses",2230__1__101__265__0__3,0.0137,0.035,0.035,0.036,level_6,"labour & employment__labour__industrial relations__industrial tribunal, dibrugarh__travel expenses",6,6,1035,"Labour & Employment -> Labour -> Industrial Relations -> Industrial Tribunal, Dibrugarh -> Travel Expenses",labour and employment - industrial tribunal,"labour_&_employment_labour_industrial_relations_industrial_tribunal,_dibrugarh_travel_expenses"
justice,2020-21,"labour & employment__labour__industrial relations__industrial tribunal, dibrugarh__null__travel expenses",2230__1__101__265__0__3,0.0095,0.036,0.036,0.0368,level_6,"labour & employment__labour__industrial relations__industrial tribunal, dibrugarh__travel expenses",6,6,1036,"Labour & Employment -> Labour -> Industrial Relations -> Industrial Tribunal, Dibrugarh -> Travel Expenses",labour and employment - industrial tribunal,"labour_&_employment_labour_industrial_relations_industrial_tribunal,_dibrugarh_travel_expenses"
justice,2021-22,"labour & employment__labour__industrial relations__industrial tribunal, dibrugarh__null__travel expenses",2230__1__101__265__0__3,0.0123,0.0368,0.0368,0.0405,level_6,"labour & employment__labour__industrial relations__industrial tribunal, dibrugarh__travel expenses",6,6,1037,"Labour & Employment -> Labour -> Industrial Relations -> Industrial Tribunal, Dibrugarh -> Travel Expenses",labour and employment - industrial tribunal,"labour_&_employment_labour_industrial_relations_industrial_tribunal,_dibrugarh_travel_expenses"
justice,2018-19,"labour & employment__labour__industrial relations__industrial tribunal, dibrugarh__null__office expenses",2230__1__101__265__0__4,0.0562,0.0742,0.0742,0.0806,level_6,"labour & employment__labour__industrial relations__industrial tribunal, dibrugarh__office expenses",6,6,1038,"Labour & Employment -> Labour -> Industrial Relations -> Industrial Tribunal, Dibrugarh -> Office Expenses",labour and employment - industrial tribunal,"labour_&_employment_labour_industrial_relations_industrial_tribunal,_dibrugarh_office_expenses"
justice,2019-20,"labour & employment__labour__industrial relations__industrial tribunal, dibrugarh__null__office expenses",2230__1__101__265__0__4,0.0569,0.0806,0.0806,0.0876,level_6,"labour & employment__labour__industrial relations__industrial tribunal, dibrugarh__office expenses",6,6,1039,"Labour & Employment -> Labour -> Industrial Relations -> Industrial Tribunal, Dibrugarh -> Office Expenses",labour and employment - industrial tribunal,"labour_&_employment_labour_industrial_relations_industrial_tribunal,_dibrugarh_office_expenses"
justice,2020-21,"labour & employment__labour__industrial relations__industrial tribunal, dibrugarh__null__office expenses",2230__1__101__265__0__4,0.0436,0.0876,0.0923,0.0941,level_6,"labour & employment__labour__industrial relations__industrial tribunal, dibrugarh__office expenses",6,6,1040,"Labour & Employment -> Labour -> Industrial Relations -> Industrial Tribunal, Dibrugarh -> Office Expenses",labour and employment - industrial tribunal,"labour_&_employment_labour_industrial_relations_industrial_tribunal,_dibrugarh_office_expenses"
justice,2021-22,"labour & employment__labour__industrial relations__industrial tribunal, dibrugarh__null__office expenses",2230__1__101__265__0__4,0.0495,0.0941,0.0941,0.1952,level_6,"labour & employment__labour__industrial relations__industrial tribunal, dibrugarh__office expenses",6,6,1041,"Labour & Employment -> Labour -> Industrial Relations -> Industrial Tribunal, Dibrugarh -> Office Expenses",labour and employment - industrial tribunal,"labour_&_employment_labour_industrial_relations_industrial_tribunal,_dibrugarh_office_expenses"
justice,2018-19,"labour & employment__labour__industrial relations__industrial tribunal, cachar__null__salaries",2230__1__101__266__0__1,0.439,0.698,0.698,0.545,level_6,"labour & employment__labour__industrial relations__industrial tribunal, cachar__salaries",6,6,1042,"Labour & Employment -> Labour -> Industrial Relations -> Industrial Tribunal, Cachar -> Salaries",labour and employment - industrial tribunal,"labour_&_employment_labour_industrial_relations_industrial_tribunal,_cachar_salaries"
justice,2019-20,"labour & employment__labour__industrial relations__industrial tribunal, cachar__null__salaries",2230__1__101__266__0__1,0.5401,0.545,0.645,0.7054,level_6,"labour & employment__labour__industrial relations__industrial tribunal, cachar__salaries",6,6,1043,"Labour & Employment -> Labour -> Industrial Relations -> Industrial Tribunal, Cachar -> Salaries",labour and employment - industrial tribunal,"labour_&_employment_labour_industrial_relations_industrial_tribunal,_cachar_salaries"
justice,2020-21,"labour & employment__labour__industrial relations__industrial tribunal, cachar__null__salaries",2230__1__101__266__0__1,0.5390999999999999,0.7054,0.9534,0.725,level_6,"labour & employment__labour__industrial relations__industrial tribunal, cachar__salaries",6,6,1044,"Labour & Employment -> Labour -> Industrial Relations -> Industrial Tribunal, Cachar -> Salaries",labour and employment - industrial tribunal,"labour_&_employment_labour_industrial_relations_industrial_tribunal,_cachar_salaries"
justice,2021-22,"labour & employment__labour__industrial relations__industrial tribunal, cachar__null__salaries",2230__1__101__266__0__1,0.7618,0.725,0.725,0.715,level_6,"labour & employment__labour__industrial relations__industrial tribunal, cachar__salaries",6,6,1045,"Labour & Employment -> Labour -> Industrial Relations -> Industrial Tribunal, Cachar -> Salaries",labour and employment - industrial tribunal,"labour_&_employment_labour_industrial_relations_industrial_tribunal,_cachar_salaries"
justice,2018-19,"labour & employment__labour__industrial relations__industrial tribunal, cachar__null__wages",2230__1__101__266__0__2,0.0054,0.0189,0.0189,0.02,level_6,"labour & employment__labour__industrial relations__industrial tribunal, cachar__wages",6,6,1046,"Labour & Employment -> Labour -> Industrial Relations -> Industrial Tribunal, Cachar -> Wages",labour and employment - industrial tribunal,"labour_&_employment_labour_industrial_relations_industrial_tribunal,_cachar_wages"
justice,2019-20,"labour & employment__labour__industrial relations__industrial tribunal, cachar__null__wages",2230__1__101__266__0__2,0.0078,0.02,0.02,0.02209999999999999,level_6,"labour & employment__labour__industrial relations__industrial tribunal, cachar__wages",6,6,1047,"Labour & Employment -> Labour -> Industrial Relations -> Industrial Tribunal, Cachar -> Wages",labour and employment - industrial tribunal,"labour_&_employment_labour_industrial_relations_industrial_tribunal,_cachar_wages"
justice,2020-21,"labour & employment__labour__industrial relations__industrial tribunal, cachar__null__wages",2230__1__101__266__0__2,0.0101,0.02209999999999999,0.02209999999999999,0.0226,level_6,"labour & employment__labour__industrial relations__industrial tribunal, cachar__wages",6,6,1048,"Labour & Employment -> Labour -> Industrial Relations -> Industrial Tribunal, Cachar -> Wages",labour and employment - industrial tribunal,"labour_&_employment_labour_industrial_relations_industrial_tribunal,_cachar_wages"
justice,2021-22,"labour & employment__labour__industrial relations__industrial tribunal, cachar__null__wages",2230__1__101__266__0__2,0.0108,0.0226,0.0226,0.0226,level_6,"labour & employment__labour__industrial relations__industrial tribunal, cachar__wages",6,6,1049,"Labour & Employment -> Labour -> Industrial Relations -> Industrial Tribunal, Cachar -> Wages",labour and employment - industrial tribunal,"labour_&_employment_labour_industrial_relations_industrial_tribunal,_cachar_wages"
justice,2018-19,"labour & employment__labour__industrial relations__industrial tribunal, cachar__null__travel expenses",2230__1__101__266__0__3,0.00409999999999999,0.02,0.02,0.02,level_6,"labour & employment__labour__industrial relations__industrial tribunal, cachar__travel expenses",6,6,1050,"Labour & Employment -> Labour -> Industrial Relations -> Industrial Tribunal, Cachar -> Travel Expenses",labour and employment - industrial tribunal,"labour_&_employment_labour_industrial_relations_industrial_tribunal,_cachar_travel_expenses"
justice,2019-20,"labour & employment__labour__industrial relations__industrial tribunal, cachar__null__travel expenses",2230__1__101__266__0__3,0.0067,0.02,0.02,0.0202,level_6,"labour & employment__labour__industrial relations__industrial tribunal, cachar__travel expenses",6,6,1051,"Labour & Employment -> Labour -> Industrial Relations -> Industrial Tribunal, Cachar -> Travel Expenses",labour and employment - industrial tribunal,"labour_&_employment_labour_industrial_relations_industrial_tribunal,_cachar_travel_expenses"
justice,2020-21,"labour & employment__labour__industrial relations__industrial tribunal, cachar__null__travel expenses",2230__1__101__266__0__3,0.0106,0.0202,0.0202,0.0206,level_6,"labour & employment__labour__industrial relations__industrial tribunal, cachar__travel expenses",6,6,1052,"Labour & Employment -> Labour -> Industrial Relations -> Industrial Tribunal, Cachar -> Travel Expenses",labour and employment - industrial tribunal,"labour_&_employment_labour_industrial_relations_industrial_tribunal,_cachar_travel_expenses"
justice,2021-22,"labour & employment__labour__industrial relations__industrial tribunal, cachar__null__travel expenses",2230__1__101__266__0__3,0.002,0.0206,0.0206,0.018,level_6,"labour & employment__labour__industrial relations__industrial tribunal, cachar__travel expenses",6,6,1053,"Labour & Employment -> Labour -> Industrial Relations -> Industrial Tribunal, Cachar -> Travel Expenses",labour and employment - industrial tribunal,"labour_&_employment_labour_industrial_relations_industrial_tribunal,_cachar_travel_expenses"
justice,2018-19,"labour & employment__labour__industrial relations__industrial tribunal, cachar__null__office expenses",2230__1__101__266__0__4,0.0525,0.01,0.01,0.01,level_6,"labour & employment__labour__industrial relations__industrial tribunal, cachar__office expenses",6,6,1054,"Labour & Employment -> Labour -> Industrial Relations -> Industrial Tribunal, Cachar -> Office Expenses",labour and employment - industrial tribunal,"labour_&_employment_labour_industrial_relations_industrial_tribunal,_cachar_office_expenses"
justice,2019-20,"labour & employment__labour__industrial relations__industrial tribunal, cachar__null__office expenses",2230__1__101__266__0__4,0.01,0.01,0.0353,0.039,level_6,"labour & employment__labour__industrial relations__industrial tribunal, cachar__office expenses",6,6,1055,"Labour & Employment -> Labour -> Industrial Relations -> Industrial Tribunal, Cachar -> Office Expenses",labour and employment - industrial tribunal,"labour_&_employment_labour_industrial_relations_industrial_tribunal,_cachar_office_expenses"
justice,2020-21,"labour & employment__labour__industrial relations__industrial tribunal, cachar__null__office expenses",2230__1__101__266__0__4,0.0353,0.039,0.039,0.0527,level_6,"labour & employment__labour__industrial relations__industrial tribunal, cachar__office expenses",6,6,1056,"Labour & Employment -> Labour -> Industrial Relations -> Industrial Tribunal, Cachar -> Office Expenses",labour and employment - industrial tribunal,"labour_&_employment_labour_industrial_relations_industrial_tribunal,_cachar_office_expenses"
justice,2021-22,"labour & employment__labour__industrial relations__industrial tribunal, cachar__null__office expenses",2230__1__101__266__0__4,0.0388,0.0527,0.0527,0.0518,level_6,"labour & employment__labour__industrial relations__industrial tribunal, cachar__office expenses",6,6,1057,"Labour & Employment -> Labour -> Industrial Relations -> Industrial Tribunal, Cachar -> Office Expenses",labour and employment - industrial tribunal,"labour_&_employment_labour_industrial_relations_industrial_tribunal,_cachar_office_expenses"
justice,2018-19,"labour & employment__labour__industrial relations__industrial tribunal, cachar__null__rents, rates & taxes / royalty",2230__1__101__266__0__6,0.0358,0.02,0.02,0.022,level_6,"labour & employment__labour__industrial relations__industrial tribunal, cachar__rents, rates & taxes / royalty",6,6,1058,"Labour & Employment -> Labour -> Industrial Relations -> Industrial Tribunal, Cachar -> Rents, Rates & Taxes / Royalty",labour and employment - industrial tribunal,"labour_&_employment_labour_industrial_relations_industrial_tribunal,_cachar_rents,_rates_&_taxes_/_royalty"
justice,2019-20,"labour & employment__labour__industrial relations__industrial tribunal, cachar__null__rents, rates & taxes / royalty",2230__1__101__266__0__6,0.0138,0.022,0.022,0.023,level_6,"labour & employment__labour__industrial relations__industrial tribunal, cachar__rents, rates & taxes / royalty",6,6,1059,"Labour & Employment -> Labour -> Industrial Relations -> Industrial Tribunal, Cachar -> Rents, Rates & Taxes / Royalty",labour and employment - industrial tribunal,"labour_&_employment_labour_industrial_relations_industrial_tribunal,_cachar_rents,_rates_&_taxes_/_royalty"
justice,2020-21,"labour & employment__labour__industrial relations__industrial tribunal, cachar__null__rents, rates & taxes / royalty",2230__1__101__266__0__6,0,0.023,0.023,0,level_6,"labour & employment__labour__industrial relations__industrial tribunal, cachar__rents, rates & taxes / royalty",6,6,1060,"Labour & Employment -> Labour -> Industrial Relations -> Industrial Tribunal, Cachar -> Rents, Rates & Taxes / Royalty",labour and employment - industrial tribunal,"labour_&_employment_labour_industrial_relations_industrial_tribunal,_cachar_rents,_rates_&_taxes_/_royalty"
justice,2021-22,"labour & employment__labour__industrial relations__industrial tribunal, cachar__null__rents, rates & taxes / royalty",2230__1__101__266__0__6,0,0,0,1e-4,level_6,"labour & employment__labour__industrial relations__industrial tribunal, cachar__rents, rates & taxes / royalty",6,6,1061,"Labour & Employment -> Labour -> Industrial Relations -> Industrial Tribunal, Cachar -> Rents, Rates & Taxes / Royalty",labour and employment - industrial tribunal,"labour_&_employment_labour_industrial_relations_industrial_tribunal,_cachar_rents,_rates_&_taxes_/_royalty"
justice,2018-19,"labour & employment__labour__industrial relations__labour court, guwahati__null__salaries",2230__1__101__899__0__1,0.5622,1.1676,1.1676,0.853,level_6,"labour & employment__labour__industrial relations__labour court, guwahati__salaries",6,6,1062,"Labour & Employment -> Labour -> Industrial Relations -> Labour Court, Guwahati -> Salaries",labour and employment - labour court,"labour_&_employment_labour_industrial_relations_labour_court,_guwahati_salaries"
justice,2019-20,"labour & employment__labour__industrial relations__labour court, guwahati__null__salaries",2230__1__101__899__0__1,0.6255,0.853,0.853,0.8706,level_6,"labour & employment__labour__industrial relations__labour court, guwahati__salaries",6,6,1063,"Labour & Employment -> Labour -> Industrial Relations -> Labour Court, Guwahati -> Salaries",labour and employment - labour court,"labour_&_employment_labour_industrial_relations_labour_court,_guwahati_salaries"
justice,2020-21,"labour & employment__labour__industrial relations__labour court, guwahati__null__salaries",2230__1__101__899__0__1,0.7167,0.8706,0.8789,0.7807999999999999,level_6,"labour & employment__labour__industrial relations__labour court, guwahati__salaries",6,6,1064,"Labour & Employment -> Labour -> Industrial Relations -> Labour Court, Guwahati -> Salaries",labour and employment - labour court,"labour_&_employment_labour_industrial_relations_labour_court,_guwahati_salaries"
justice,2021-22,"labour & employment__labour__industrial relations__labour court, guwahati__null__salaries",2230__1__101__899__0__1,0.7041,0.7807999999999999,0.7807999999999999,0.9975,level_6,"labour & employment__labour__industrial relations__labour court, guwahati__salaries",6,6,1065,"Labour & Employment -> Labour -> Industrial Relations -> Labour Court, Guwahati -> Salaries",labour and employment - labour court,"labour_&_employment_labour_industrial_relations_labour_court,_guwahati_salaries"
justice,2018-19,"labour & employment__labour__industrial relations__labour court, guwahati__null__wages",2230__1__101__899__0__2,0.0103,0.03,0.03,0.033,level_6,"labour & employment__labour__industrial relations__labour court, guwahati__wages",6,6,1066,"Labour & Employment -> Labour -> Industrial Relations -> Labour Court, Guwahati -> Wages",labour and employment - labour court,"labour_&_employment_labour_industrial_relations_labour_court,_guwahati_wages"
justice,2019-20,"labour & employment__labour__industrial relations__labour court, guwahati__null__wages",2230__1__101__899__0__2,0.01419999999999999,0.033,0.033,0.035,level_6,"labour & employment__labour__industrial relations__labour court, guwahati__wages",6,6,1067,"Labour & Employment -> Labour -> Industrial Relations -> Labour Court, Guwahati -> Wages",labour and employment - labour court,"labour_&_employment_labour_industrial_relations_labour_court,_guwahati_wages"
justice,2020-21,"labour & employment__labour__industrial relations__labour court, guwahati__null__wages",2230__1__101__899__0__2,0.0225,0.035,0.0458,0.06509999999999999,level_6,"labour & employment__labour__industrial relations__labour court, guwahati__wages",6,6,1068,"Labour & Employment -> Labour -> Industrial Relations -> Labour Court, Guwahati -> Wages",labour and employment - labour court,"labour_&_employment_labour_industrial_relations_labour_court,_guwahati_wages"
justice,2021-22,"labour & employment__labour__industrial relations__labour court, guwahati__null__wages",2230__1__101__899__0__2,0.0432,0.06509999999999999,0.06509999999999999,0.07,level_6,"labour & employment__labour__industrial relations__labour court, guwahati__wages",6,6,1069,"Labour & Employment -> Labour -> Industrial Relations -> Labour Court, Guwahati -> Wages",labour and employment - labour court,"labour_&_employment_labour_industrial_relations_labour_court,_guwahati_wages"
justice,2018-19,"labour & employment__labour__industrial relations__labour court, guwahati__null__travel expenses",2230__1__101__899__0__3,0.023,0.035,0.035,0.04,level_6,"labour & employment__labour__industrial relations__labour court, guwahati__travel expenses",6,6,1070,"Labour & Employment -> Labour -> Industrial Relations -> Labour Court, Guwahati -> Travel Expenses",labour and employment - labour court,"labour_&_employment_labour_industrial_relations_labour_court,_guwahati_travel_expenses"
justice,2019-20,"labour & employment__labour__industrial relations__labour court, guwahati__null__travel expenses",2230__1__101__899__0__3,0.003,0.04,0.04,0.0441,level_6,"labour & employment__labour__industrial relations__labour court, guwahati__travel expenses",6,6,1071,"Labour & Employment -> Labour -> Industrial Relations -> Labour Court, Guwahati -> Travel Expenses",labour and employment - labour court,"labour_&_employment_labour_industrial_relations_labour_court,_guwahati_travel_expenses"
justice,2020-21,"labour & employment__labour__industrial relations__labour court, guwahati__null__travel expenses",2230__1__101__899__0__3,0.0132,0.0441,0.0441,0.0451,level_6,"labour & employment__labour__industrial relations__labour court, guwahati__travel expenses",6,6,1072,"Labour & Employment -> Labour -> Industrial Relations -> Labour Court, Guwahati -> Travel Expenses",labour and employment - labour court,"labour_&_employment_labour_industrial_relations_labour_court,_guwahati_travel_expenses"
justice,2021-22,"labour & employment__labour__industrial relations__labour court, guwahati__null__travel expenses",2230__1__101__899__0__3,0.0132,0.0451,0.0451,0.036,level_6,"labour & employment__labour__industrial relations__labour court, guwahati__travel expenses",6,6,1073,"Labour & Employment -> Labour -> Industrial Relations -> Labour Court, Guwahati -> Travel Expenses",labour and employment - labour court,"labour_&_employment_labour_industrial_relations_labour_court,_guwahati_travel_expenses"
justice,2018-19,"labour & employment__labour__industrial relations__labour court, guwahati__null__office expenses",2230__1__101__899__0__4,0.0235,0.05,0.05,0.055,level_6,"labour & employment__labour__industrial relations__labour court, guwahati__office expenses",6,6,1074,"Labour & Employment -> Labour -> Industrial Relations -> Labour Court, Guwahati -> Office Expenses",labour and employment - labour court,"labour_&_employment_labour_industrial_relations_labour_court,_guwahati_office_expenses"
justice,2019-20,"labour & employment__labour__industrial relations__labour court, guwahati__null__office expenses",2230__1__101__899__0__4,0.0324,0.055,0.055,0.057,level_6,"labour & employment__labour__industrial relations__labour court, guwahati__office expenses",6,6,1075,"Labour & Employment -> Labour -> Industrial Relations -> Labour Court, Guwahati -> Office Expenses",labour and employment - labour court,"labour_&_employment_labour_industrial_relations_labour_court,_guwahati_office_expenses"
justice,2020-21,"labour & employment__labour__industrial relations__labour court, guwahati__null__office expenses",2230__1__101__899__0__4,0.055,0.057,0.057,0.0661,level_6,"labour & employment__labour__industrial relations__labour court, guwahati__office expenses",6,6,1076,"Labour & Employment -> Labour -> Industrial Relations -> Labour Court, Guwahati -> Office Expenses",labour and employment - labour court,"labour_&_employment_labour_industrial_relations_labour_court,_guwahati_office_expenses"
justice,2021-22,"labour & employment__labour__industrial relations__labour court, guwahati__null__office expenses",2230__1__101__899__0__4,0.0241,0.0661,0.0661,0.0854,level_6,"labour & employment__labour__industrial relations__labour court, guwahati__office expenses",6,6,1077,"Labour & Employment -> Labour -> Industrial Relations -> Labour Court, Guwahati -> Office Expenses",labour and employment - labour court,"labour_&_employment_labour_industrial_relations_labour_court,_guwahati_office_expenses"
justice,2018-19,"labour & employment__labour__industrial relations__labour court, dibrugarh__null__salaries",2230__1__101__929__0__1,0.3674,0.6675,0.6675,0.7165,level_6,"labour & employment__labour__industrial relations__labour court, dibrugarh__salaries",6,6,1078,"Labour & Employment -> Labour -> Industrial Relations -> Labour Court, Dibrugarh -> Salaries",labour and employment - labour court,"labour_&_employment_labour_industrial_relations_labour_court,_dibrugarh_salaries"
justice,2019-20,"labour & employment__labour__industrial relations__labour court, dibrugarh__null__salaries",2230__1__101__929__0__1,0.5815,0.7165,0.7165,0.7537,level_6,"labour & employment__labour__industrial relations__labour court, dibrugarh__salaries",6,6,1079,"Labour & Employment -> Labour -> Industrial Relations -> Labour Court, Dibrugarh -> Salaries",labour and employment - labour court,"labour_&_employment_labour_industrial_relations_labour_court,_dibrugarh_salaries"
justice,2020-21,"labour & employment__labour__industrial relations__labour court, dibrugarh__null__salaries",2230__1__101__929__0__1,0.6970000000000001,0.7537,0.7537,0.9074,level_6,"labour & employment__labour__industrial relations__labour court, dibrugarh__salaries",6,6,1080,"Labour & Employment -> Labour -> Industrial Relations -> Labour Court, Dibrugarh -> Salaries",labour and employment - labour court,"labour_&_employment_labour_industrial_relations_labour_court,_dibrugarh_salaries"
justice,2021-22,"labour & employment__labour__industrial relations__labour court, dibrugarh__null__salaries",2230__1__101__929__0__1,0.7309,0.9074,0.9074,0.882,level_6,"labour & employment__labour__industrial relations__labour court, dibrugarh__salaries",6,6,1081,"Labour & Employment -> Labour -> Industrial Relations -> Labour Court, Dibrugarh -> Salaries",labour and employment - labour court,"labour_&_employment_labour_industrial_relations_labour_court,_dibrugarh_salaries"
justice,2018-19,"labour & employment__labour__industrial relations__labour court, dibrugarh__null__travel expenses",2230__1__101__929__0__3,0.0024,0.02,0.02,0.022,level_6,"labour & employment__labour__industrial relations__labour court, dibrugarh__travel expenses",6,6,1082,"Labour & Employment -> Labour -> Industrial Relations -> Labour Court, Dibrugarh -> Travel Expenses",labour and employment - labour court,"labour_&_employment_labour_industrial_relations_labour_court,_dibrugarh_travel_expenses"
justice,2019-20,"labour & employment__labour__industrial relations__labour court, dibrugarh__null__travel expenses",2230__1__101__929__0__3,0.0199,0.022,0.022,0.023,level_6,"labour & employment__labour__industrial relations__labour court, dibrugarh__travel expenses",6,6,1083,"Labour & Employment -> Labour -> Industrial Relations -> Labour Court, Dibrugarh -> Travel Expenses",labour and employment - labour court,"labour_&_employment_labour_industrial_relations_labour_court,_dibrugarh_travel_expenses"
justice,2020-21,"labour & employment__labour__industrial relations__labour court, dibrugarh__null__travel expenses",2230__1__101__929__0__3,0.012,0.023,0.023,0.0235,level_6,"labour & employment__labour__industrial relations__labour court, dibrugarh__travel expenses",6,6,1084,"Labour & Employment -> Labour -> Industrial Relations -> Labour Court, Dibrugarh -> Travel Expenses",labour and employment - labour court,"labour_&_employment_labour_industrial_relations_labour_court,_dibrugarh_travel_expenses"
